MOF	molecule	K	1	2	3	4	5	6	7	8	9	10	predict
ACOLIP	4-methyl-4-pentenal	0.593943	-2.313794287814551	-2.200370163028008	-2.432711215123853	-2.079272137363058	-2.3298668974984076	-2.0753248877006496	-2.168453750042219	-2.098958237456437	-2.1288041852914885	-2.108181341760307	0.006403630871969171
ACOLIP	5-hexen-2-one	0.0215234	-1.876019682150309	-2.218950301758236	-2.224906216397653	-1.9056868123695576	-2.0126542322439573	-2.049830354113342	-1.755649042318244	-2.088772344447232	-2.0016653988223796	-2.0953374618404723	0.00948533809235033
ACOLIP	dimethylethylamine	0.00392114	-2.5796702411274106	-2.5930059563592707	-2.4675740465960767	-2.1928037348642158	-2.357042509127319	-1.9788655036467284	-3.1134844923248144	-2.4840462201480613	-2.3174561211938367	-2.346094236663593	0.0036057506775653996
ACOLIP	isobutene	0.00400688	-3.504650405260151	-3.5673430612637422	-3.3306950948119725	-3.2828727167254126	-3.466747891375707	-3.161338073622628	-3.825874288194501	-3.3828626575497696	-3.5338787824382254	-4.000799253131646	0.0003121000063939217
ACOLIP	methyldiethylamine	8.56e-05	-6.6366567163628	-6.155536548645793	-5.666003941902581	-5.473790390054111	-6.076962422064066	-5.755549337693602	-6.2630149184753705	-5.217346021969556	-5.251838253795017	-5.9749502085450565	1.4217889154179178e-06
ACOLIP	propionaldehyde	0.007674299999999999	-1.6902101987993237	-1.5099302623997235	-1.6180188594683622	-1.7568204386019552	-1.6957401790214746	-1.6581660489901844	-1.530644830810315	-1.5268042093020808	-1.6365742805347663	-1.7761082421256853	0.022913859456507493
ACOLIP	3-methyl-1-butanol	0.703911	-4.06230096895443	-4.5811010029221295	-4.2160004126952275	-3.7600574981447914	-4.465965111724718	-3.661086402613443	-4.287841420981609	-4.391366957809312	-3.9029415203670297	-3.684290854010935	7.919628046453958e-05
ACOLIP	1,5-hexadiene	0.0042762	-3.037638184238655	-2.92543450592173	-1.595401379925286	-2.3769597185766207	-2.820865399211398	-2.3000291354668234	-3.1257153327578595	-3.670412712909616	-2.013428877292002	-2.2604711594229503	0.002439856923254596
ACOLIP	propylamine	0.115819	-1.7226649807294792	-1.8001253811714715	-1.6801605207224917	-1.838470601530303	-1.6926824225140578	-1.7545531670106769	-1.7999985391651316	-1.8421263369800005	-1.923028451560244	-2.0931264558145655	0.015321677410921738
AFITIT	1-butene	0.0253281	-1.946925523637415	-1.9358154804824512	-2.044751699365108	-2.097069639001947	-2.1044422252771415	-2.106424775039969	-2.0108023952104865	-1.9879186686241186	-2.165657611357116	-1.933884610694505	0.009260421127424888
AFITIT	1-methyl-3-buten-1-ol	27.5625	-0.41387473145574144	-0.38157160897519266	-0.31991195853573795	-0.28530379987099597	-0.16353483868942997	-0.37391370214231007	-0.3429180381142958	-0.5240723453730737	-0.4846437936928817	-0.216045987848042	0.44608838916855564
AFITIT	1,3,5-heptatriene	18.3156	1.1250031908437172	1.28298760939775	1.116788723989047	1.5164179714734025	1.3027965396125452	1.6008759780016235	1.279664455719341	1.2821368805172892	1.5902052545124938	1.5318577416752792	23.060750367251977
AFITIT	2-hexene	4.81429	0.1885275211482938	0.15216375312071598	0.23382444083334847	0.30330807536230964	0.35237667075865775	0.3933313876426971	0.25752552488241237	0.3348559487251127	0.495388151118107	0.5885841030399618	2.137905761454948
AFITIT	2-methylpentane	4.05706	0.3932291464673165	0.1762587737606319	0.1887018188222011	0.2456660856990164	0.1218379985291582	0.20167056461399793	0.2182940400988909	0.17684535146888086	0.21953538930930286	0.23640719038012797	1.6513709327180965
AFITIT	2,2-dimethylbutane	0.42673500000000003	0.16972650229705863	-0.06425627149652666	0.08767069394292828	0.31865384262943053	-0.05492088383138003	-0.007913257060074484	0.021527921232542588	-0.044626160799805775	0.029319921103435953	0.17385489354923342	1.1558559691498398
AFITIT	4-methyl-4-pentenal	69.8667	1.494200937358178	1.0584034389232018	1.4646411340575753	1.6365524968185174	1.4608630878220896	1.5805363127319874	1.5553114183543906	1.5082211781038588	1.376416318749341	1.6046327979899304	29.783649480498525
AFITIT	5-hexen-2-one	116.245	1.9532525812859463	1.6093439694494374	2.050553963379862	1.9869284284199895	2.0148978872693806	1.9904371328838164	1.9736182572916983	1.9004091759218804	1.7655828967769407	2.0523771333166856	85.06289173840601
AFITIT	dimethylethylamine	1.16879	-0.6033488208295212	-0.6549293445564803	-0.638019322012896	-0.6154757669916215	-0.6024145630720972	-0.6191762120735032	-0.5934000379824552	-0.6240773387811662	-0.4776019741185854	-0.4447249036356866	0.25863254393375495
AFITIT	isobutene	0.024384599999999996	-1.8762867161167291	-1.9721184694649347	-1.8615435692163564	-1.9531045650396852	-1.8465428399613122	-1.7489599949730459	-1.9671562608603903	-1.7959662206019644	-1.9133380154738404	-2.0216421566475886	0.012715519820151792
AFITIT	methyldiethylamine	16.0663	-0.5506317146628131	-0.4670843446434863	-0.38014312276769363	-0.4824274833054234	-0.6441021844374157	-0.36386701914405534	-0.5522496491082625	-0.4867007746935927	-0.4555544695088535	-0.35927893597255345	0.33557996945023755
AFITIT	propionaldehyde	0.201201	-1.3038518121996359	-1.422767102738253	-1.373684557137678	-1.3488870993418465	-1.3554777487328997	-1.3347984620033428	-1.3499892542302978	-1.4224899712562622	-1.320500238263729	-1.4318167214690782	0.04301042195787349
AFITIT	3-methyl-1-butanol	16.1115	-0.26381512703281285	-0.32673028590609	-0.6237700371626727	-0.30537504554019596	-0.3179897093058689	-0.31132257118784346	-0.704490370982716	-0.37382057562275034	-0.09458218685139166	-0.4001186221880457	0.42442264428097437
AFITIT	1,5-hexadiene	2.46782	0.6707273657161457	0.34943578016318305	0.7269819144456288	1.138729611358262	1.0199150427036756	0.6191161088752867	0.40963523035795424	0.49156568942689677	1.1468780572968456	1.1080972723969367	5.86284222816903
AFITIT	propylamine	0.215544	-1.4958037264344712	-1.4529842320446658	-1.3732552915211493	-1.402561974692861	-1.4930313607544208	-1.28138840048253	-1.3914654043557306	-1.4435854813337923	-1.5393062036202165	-1.5552285958937102	0.03606940123106668
AGARUW	1-butene	0.04712380000000001	-1.4429857353257867	-1.8793273263350323	-1.8076373869649636	-1.611218673256758	-1.6040111453618007	-1.632563268188238	-1.504840006981008	-1.6702877504972524	-1.9237627224967566	-1.4621641734614406	0.022188103401124024
AGARUW	1-methyl-3-buten-1-ol	1882.97	0.52338594338554	1.2676239684200583	0.7300551875432607	1.1433020114541468	1.2328831280041828	0.9508375376123263	1.069642289505968	0.7395010621136886	1.2261089089329082	1.044046557755362	9.834191465429237
AGARUW	1,3,5-heptatriene	97.7811	2.1940781423060693	2.1052602087400896	2.132818451416289	2.1208392930415396	2.126822095446193	2.1990962141398054	2.1666150227482883	2.259650085223387	2.048127923400371	1.9000632991419033	133.45568339850226
AGARUW	2-hexene	21.6027	1.0340358358307704	1.0593358239215092	1.2971759838644252	1.3698757267530222	1.210404019310529	1.429836215641285	1.2390926334463255	1.2466879364660954	1.1267852547638113	1.5204064550837328	17.92105565266122
AGARUW	2-methylpentane	26.6581	1.2633058709024434	1.289443197338501	1.2814316301058477	1.287077873742531	1.1370605720824978	1.288672511597912	1.205065116074901	1.2887812547642974	1.2562721265131984	1.0184689003032832	17.043465480641427
AGARUW	2,2-dimethylbutane	5.44591	0.9878743590591906	1.195757894249068	1.164222526288803	1.2419587911580048	1.156272133220448	1.1422935421692673	1.1936708273430578	0.9758037977791073	1.071427866759889	0.6703056649564679	12.021502201438182
AGARUW	4-methyl-4-pentenal	401.19599999999997	2.117179356126745	1.9256981541022844	2.3670295298515764	2.3404455357064893	2.2064772402851083	1.945661511853043	2.5303331766119914	2.498184305394763	2.076384289464311	2.30530593645237	170.32166877893343
AGARUW	5-hexen-2-one	666.541	2.583846199576434	2.2071733413566634	2.667176664366227	2.6399339634019916	2.738032046224441	2.724636529410871	3.0554787030930326	2.638319362456588	2.5211281928510534	2.816975152863135	456.32053767702786
AGARUW	dimethylethylamine	1.9334799999999999	-0.5445494947137975	0.13399216299925223	-0.050687118418003115	-0.20425075072895826	-0.11022310448644516	0.024318201366259777	-0.5193205914318244	-0.3115204585287871	-0.014433356468883989	-0.30936185713093417	0.6447574414637414
AGARUW	isobutene	0.0447085	-1.3328352043944067	-1.9531289083947616	-1.6900875875143875	-1.7027617125298273	-1.5147682997931007	-1.4663755284504874	-1.6570997505402028	-1.519474304831046	-1.732834071935188	-1.8786585462594936	0.022656749789259516
AGARUW	methyldiethylamine	35.4461	0.04003928774911347	0.7823039339038762	0.3322862742817636	0.4177430194420341	0.23324634953495205	0.34951459286201114	-0.11988955836308411	0.23803036888959356	0.7531413815543799	0.5487478234428577	2.2778039793315785
AGARUW	propionaldehyde	0.16853900000000002	-1.1253780818106895	-1.0289380240253898	-0.6117537815105614	-1.3794486622798714	-0.9408933173359358	-1.1601602318931974	-0.6871512217841464	-0.677160902447314	-1.194486695510873	-1.0832911632417512	0.10259679444804766
AGARUW	3-methyl-1-butanol	1150.58	1.8287428693904837	1.7202199791487784	1.1664065918832183	1.7473365490296522	1.3308790671367787	1.3716421546728512	1.0458247425999383	0.9703590942573009	2.0400014579130477	1.222516162752591	27.822289602483238
AGARUW	1,5-hexadiene	8.920539999999999	1.1526080342794793	0.9864561950285451	1.444072009759705	1.525794910878941	1.78958542562793	1.3307125226444305	1.6077456428229866	1.0990462444845466	1.5109015895470814	1.5440608556576763	25.066768089241673
AGARUW	propylamine	0.690567	-0.8395634898014555	-0.8728131908736093	-0.5780538658864646	-0.6778370668219151	-0.8164966739654094	-1.1335513386872138	-0.9446849968650713	-1.121036673058567	-0.7998555012529112	-0.7020438488844498	0.14171190473774095
AHOKIR01	1-butene	3.87e-10	-12.517566560981024	-10.401772108812422	-11.480895449609152	-12.179923819559729	-10.880067033330768	-12.01535677705844	-10.044796249543433	-12.280433208271543	-11.075646312779272	-11.299403913453508	3.823084143567049e-12
AHOKIR01	1-methyl-3-buten-1-ol	1.03e-15	-12.349783724658272	-11.559189484699276	-10.06427724806002	-12.369784793109327	-12.137343577173732	-11.819262152857918	-10.667328905086089	-12.681079978078392	-12.191919216261404	-8.568132853056914	3.6240134989590554e-12
AHOKIR01	1,3,5-heptatriene	1.73e-10	-9.20619236037016	-9.197634934678598	-10.038771638504805	-9.666669514550467	-10.830653499457316	-10.167433888634356	-9.760265228260275	-11.313279222666052	-10.45715983486895	-10.933375962191016	6.96396198282736e-11
AHOKIR01	2-hexene	2.87e-11	-13.149026570699998	-13.470306565155601	-11.528901268339395	-14.919901088286856	-12.977678823793564	-13.297780429518063	-15.967324728814212	-14.342115732174305	-12.382651835034038	-15.628756720012278	1.7122044593623683e-14
AHOKIR01	5-hexen-2-one	4.9899999999999995e-12	-10.72691059076475	-10.671339612827012	-10.832607224558737	-13.242251887767116	-12.760866843994389	-10.169161480376966	-10.215828843052302	-11.23504006649297	-10.421313356615931	-10.126593766729673	9.116090598514158e-12
AHOKIR01	isobutene	1.36e-09	-10.09532422376481	-9.864661843385248	-10.40947274018481	-10.491299499485383	-10.624075333069918	-11.262282549054188	-9.534211953645991	-11.300748824801785	-11.411173312056226	-10.428567316422214	2.869579363172682e-11
AHOKIR01	propionaldehyde	8.54e-06	-5.154498526722883	-5.36716468224572	-4.6385205072662075	-5.452071193789345	-4.972213700486563	-5.16929861667332	-4.910093960621729	-4.640465985523587	-5.2941287091215745	-5.071160772489444	8.57113497981652e-06
AHOKIR01	1,5-hexadiene	9.84e-11	-10.156962597610644	-10.317866451285997	-10.62710913461363	-9.834227063651635	-11.5974772451034	-11.271508989784364	-11.459261451065748	-12.817122600992109	-10.579573870481081	-12.104880153141325	8.383030460830286e-12
AHOKIR01	propylamine	9.68e-12	-7.515770739146279	-6.6671659165611175	-5.748034686160619	-6.5817113952458195	-6.303450868347771	-6.657271680808819	-8.173008185666523	-6.241115425888093	-6.394901776534843	-6.185774483165146	2.255171031604965e-07
AMILUE	1-butene	0.0360513	-1.956127495076501	-1.9266028211741713	-2.0259258180677686	-2.0709849796101887	-2.0232925444380463	-1.8980527865292254	-1.9537458168415502	-2.063982638161878	-1.9896351085362594	-1.975820337005205	0.010270296115533498
AMILUE	1-methyl-3-buten-1-ol	3.17806	-0.9714060437799277	-0.5933663423495331	-0.6368765693352636	-0.6368199934248737	-0.33699222702692105	-0.7225934699397448	-0.37253546508405566	-0.4044213021227392	-0.7247182454459946	-0.28691187923968	0.2699826440349059
AMILUE	1,3,5-heptatriene	32.6791	1.2051261694444941	1.060467833737371	1.146047382945897	1.1029190794020363	0.9185790350056708	1.483023052700286	1.3257319514642152	1.1938128673178283	1.141001121195875	1.1832910904406875	14.99684691731906
AMILUE	2-hexene	2.34266	-0.6473047705651178	-0.42334097768692913	-0.16067771306921363	-0.4888520136653112	-0.37616039994226663	-0.20504944380443182	-0.3916504197250554	-0.11926962734707974	-0.27799843294559595	-0.6253017989840406	0.42504943206547596
AMILUE	2-methylpentane	0.09216360000000001	-1.1675866040428728	-1.1773877986405488	-1.2070508788367897	-1.2036281030396692	-1.2017814240624247	-1.0550360875690437	-1.279128743021291	-1.2088032177318742	-1.1905995365474658	-1.1997408578111144	0.06470318732785385
AMILUE	2,2-dimethylbutane	0.0296725	-1.2537892394823762	-1.2515201597783088	-1.3975577424868122	-1.3622450085926567	-1.3083542151359782	-1.3681009307430736	-1.4510020569840278	-1.1820732589482326	-1.2489929695006394	-1.4833791019805787	0.04669802696802254
AMILUE	4-methyl-4-pentenal	6.93985	0.9994705180993084	0.5137842786333148	0.6165767205144926	0.6590766215388183	0.8176152715031146	0.6617434397356667	0.7022418380909791	0.49317996703528133	0.6309477623996822	0.785461369908368	4.875394676108072
AMILUE	5-hexen-2-one	48.9556	1.1838608001446376	0.9680243053283664	0.8161893857981956	1.003802645879321	1.1013467807381558	1.1304265897357537	1.0628861604304582	1.0304698793073837	0.9925652953157911	0.9409925207064371	10.545239223143557
AMILUE	dimethylethylamine	0.06172280000000001	-1.121366987883362	-0.94600991352908	-0.9156613051300161	-0.9216674957967871	-0.9071120257341434	-0.9839796192599576	-1.0149575843011387	-0.8085808856150271	-0.9868423901207901	-0.9907786779333644	0.10972467710033627
AMILUE	isobutene	0.019552299999999998	-1.972937549286215	-1.9026430303361344	-1.8713295409322566	-2.092699331836864	-1.885765889234514	-1.6963448504347187	-1.870402291692009	-1.9760508200626639	-1.9770347478862234	-1.9974946076676625	0.011905009164535109
AMILUE	methyldiethylamine	0.12942	-1.2361322118106262	-1.115593070388105	-1.3641834550507366	-1.2604335603484889	-1.4663683429008774	-1.362108996580473	-1.4045269609211297	-1.4660552392926554	-1.29880443053789	-1.1863979051481344	0.04829916055203497
AMILUE	propionaldehyde	0.132888	-1.5440787228911175	-1.407476173692548	-1.1816118139625462	-1.3944495058005926	-1.316003649239815	-1.2348424974575336	-1.419951472887865	-1.386655120526728	-1.2454797709126115	-1.406521156603968	0.044288708047699535
AMILUE	3-methyl-1-butanol	9.3439	-1.0058139719405184	-1.0390275124447432	-1.4035182878911754	-1.2676191767174212	-1.307051603034537	-1.4435238752147446	-1.311612411058775	-1.4808042732229985	-1.4027011999029861	-1.0552686971674943	0.053494101714362544
AMILUE	1,5-hexadiene	0.8703930000000001	0.6479489852101864	0.6669460610120951	0.6197450518210105	0.9556790748248802	0.4663507072213823	0.9618443983824955	0.6341724873876773	0.8399999917131817	0.8671352359996928	0.9955783411075155	5.8282749763094905
AMILUE	propylamine	0.189302	-1.3984615725220166	-1.513012091617921	-1.333776962662155	-1.2795021162449438	-1.3505200492609086	-1.1725011833045487	-1.3349423294499865	-1.4654908006502458	-1.3023360689992467	-1.487527406450754	0.04327060245269604
AMIMEP	1-butene	0.0806182	-1.5278863937268028	-1.641167719938586	-1.744116058021872	-1.5854885729257953	-1.639588484957468	-1.4655503663106626	-1.772192860758047	-1.6151069926155779	-1.686189140033517	-1.4873553481997381	0.024184427229135903
AMIMEP	1-methyl-3-buten-1-ol	31.8507	0.34033051463109504	0.033644761739897625	0.2286837029752992	0.5413034021053352	1.2254907050458257	0.6615899190262516	1.2869029761299433	0.6382122871679221	0.8723409955745584	0.9447137084237573	4.756870158689965
AMIMEP	1,3,5-heptatriene	358.413	2.4435903944254687	2.567760043466741	2.405342028986355	2.320895090475614	2.3966526017664322	2.88550822096443	2.0869000409019627	2.2175677817609527	2.524705174922244	2.6266217873340576	280.255611085705
AMIMEP	2-hexene	17.7833	0.3678697968414407	0.30524331458653775	0.7158768224214743	0.8487037140161718	0.25305180272491196	0.48065012464748325	0.414523558572416	0.49232411802907977	0.4915861601763414	0.0667955352600538	2.77755389554578
AMIMEP	2-methylpentane	1.04047	-0.5151261767478231	-0.5274493741114112	-0.7439477867843577	-0.5171825499154816	-0.5396687247693329	-0.583446246781474	-0.5385171084832354	-0.6790086715056004	-0.5317839454482057	-0.5315194453660411	0.26867978803655423
AMIMEP	2,2-dimethylbutane	0.043768400000000006	-0.5809775216280536	-1.0388810615680706	-1.237955297277022	-1.0683688532604056	-1.0791768808016722	-1.0669512617974946	-0.9513661500606064	-1.0051309697212067	-1.015075606079014	-1.0667349398551906	0.09748507851256465
AMIMEP	4-methyl-4-pentenal	410.664	2.4962758121892588	1.4052941374801402	1.7851640809503344	2.3453408517138867	2.3837389468164045	2.3742998042152457	2.286724458893475	2.067729490834423	2.2860296006158585	2.622052616867845	160.42238919197192
AMIMEP	5-hexen-2-one	3058.05	2.908953635937262	1.7886236044258284	2.2554669062483823	3.0042419827012328	3.079191239544286	2.778107074915974	3.140912488330599	2.8155778301219114	3.0528215620821455	3.0003500720887595	605.9330476946092
AMIMEP	dimethylethylamine	0.29451	-0.24515313959659316	-0.016660439000721967	-0.1432034022253654	-0.16465419147929156	-0.33861384466789407	-0.5253645241555069	-0.48850220949453543	-0.1331403104405537	-0.1743831528551203	-0.4303008603586483	0.5420038763480107
AMIMEP	isobutene	0.06308129999999999	-1.515826455233601	-1.439747282864365	-1.4459260123050417	-1.5399052296535842	-1.545104742138439	-1.3258101105699331	-1.6428825311274364	-1.4333829200215313	-1.610741764789544	-1.5524169173761826	0.031248243012328848
AMIMEP	methyldiethylamine	0.24692600000000003	-0.8836060476784651	-0.6597631620735352	-0.9111820065295512	-0.6250497427849873	-1.1913279312424503	-1.072583252386236	-0.5337274339310838	-0.8875339995629319	-0.7635049255225879	-0.9126653030987637	0.14318766913212835
AMIMEP	propionaldehyde	1.80803	-0.6934634663155627	-0.42866827793550993	-0.37322291055529827	-0.5923194204601601	-0.5711935936272996	-0.43384539093844965	-0.5167519806932314	-0.5440290425532313	-0.512346991690434	-0.46004964683502153	0.307192725995743
AMIMEP	3-methyl-1-butanol	1.7919200000000002	0.06701871880024243	-0.37770978689885737	-0.6883270977572276	-0.3189381382746832	0.26025836775172273	-0.43685186101987933	0.11025242058512058	-0.925740439174984	-0.06553551102511665	0.012581345542377161	0.580364449750133
AMIMEP	1,5-hexadiene	6.33677	1.4865716227724326	1.1826499257213416	1.1929305281836284	1.7371605395823013	1.4987181566143488	1.7448792630755663	1.0563592335308332	1.671121673798475	1.4150165059532052	1.9960846481401087	31.488299658612053
AMIMEP	propylamine	0.7393649999999999	-0.5815431153189647	-0.5605036775928584	-0.5020671436715413	-0.45552359042911295	-0.5601740780539222	-0.5050398708221238	-0.591720281942182	-0.6553152758384457	-0.5159881439346853	-0.6484958520267615	0.276925467171765
AMUCOB	1-butene	3.04e-08	-8.257452394921437	-7.868214098711892	-10.201149173652833	-8.54560956765787	-8.032475529020042	-8.975623544573008	-7.844350863652892	-8.332314215971362	-7.837966121604424	-8.270965398097882	3.8316683282357376e-09
AMUCOB	1-methyl-3-buten-1-ol	3.5100000000000006e-17	-16.088902674247123	-16.370253333450858	-15.978408255029358	-16.426586333077218	-13.281896885951738	-8.481597532217764	-9.903094130364975	-16.442425256755797	-15.558357439055262	-15.105182297558077	4.328421905079415e-15
AMUCOB	1,3,5-heptatriene	3.2799999999999994e-09	-11.616945561655289	-11.339168980161048	-8.873752810178672	-9.744007152045434	-8.756176931735387	-10.328224564029842	-10.72331053518856	-10.885717365456083	-9.59611540508327	-9.829960081104282	6.771144178096634e-11
AMUCOB	2-hexene	7.59e-10	-9.66187053632045	-10.092165212207387	-8.248185808922907	-11.32155673157312	-9.947380290134111	-10.13590648275051	-9.798974006203059	-10.77811078651888	-10.812103378879751	-10.316553823823684	7.739613870574175e-11
AMUCOB	5-hexen-2-one	1.53e-16	-14.83092430114777	-17.420442392568074	-13.473260764116722	-15.605300617967128	-14.959203346645724	-9.447220420201685	-14.849090847833862	-13.053521152495042	-14.648275084494584	-14.349175801413534	5.44952346711774e-15
AMUCOB	propionaldehyde	5.5800000000000003e-08	-6.323834879717595	-6.226761984141514	-7.0384390190269945	-7.0052541497984535	-7.620620483412317	-6.287339699207087	-5.629284147910651	-5.741244096275738	-6.950351356173712	-7.153250142989095	2.525585084977072e-07
AMUCOB	1,5-hexadiene	1.14e-09	-9.986185863355677	-9.342192434582133	-8.972002064980357	-10.852517815402605	-11.370943563429858	-9.479889741168074	-8.093863875669369	-9.33747056751079	-8.31014777816361	-9.39417543887008	3.0623941444221154e-10
AMUCOB	propylamine	1.02e-13	-7.433296820607458	-9.03912556951395	-8.794711739720091	-8.565022776196033	-9.207524567140846	-8.838707624693509	-9.452911955014969	-8.98356424897169	-9.45046016775253	-9.005231815857044	1.3272241377710183e-09
ANUGIA	1-butene	0.000835503	-3.1111379221829707	-3.3354968974148234	-3.2029164898731413	-3.325568885799041	-3.527240015870755	-3.2208737211179104	-3.370698287121012	-3.31737884259923	-3.6053573384076034	-3.316388118410353	0.0004641884692819771
ANUGIA	1-methyl-3-buten-1-ol	0.0197889	-3.187918858879877	-3.0772799385312357	-3.04572745536447	-3.118654647813604	-3.099215078692915	-2.821666279332892	-2.93455614518131	-2.866376699793434	-3.06804011953082	-2.873679043271955	0.0009787878582958015
ANUGIA	1,3,5-heptatriene	0.0580481	-1.6251396662596993	-1.4104054567704696	-1.6112002438134279	-1.2983159443456542	-1.4088670699158297	-1.511606822684701	-1.344890299769315	-1.2309218886017068	-1.4258037315684948	-1.4534454672565493	0.036977737991661486
ANUGIA	2-hexene	0.022600099999999998	-1.7063300432430004	-1.5679478579446726	-1.5456788429174593	-1.6726766793936796	-1.3991579165288324	-1.5776098025430927	-1.4957805113397804	-1.6737920237934594	-1.5936424241477667	-1.8597804384303265	0.024590102892983186
