MOF	molecule	H	predict
ECODEG	isobutane	57.75466759	58.063580410253415
UBUMAH	isopropyl alcohol	56.56082663	56.54652992874288
RATDAS02	ethene	29.71807435	29.717808196669182
BUVYEX	3-methylpentane	57.18365469	57.25198898629259
PEVPUD	methyl tert-butyl ether	26.04538802	26.063431099806333
HUTTIA	ethylamine	57.50833172	57.67695643916086
VISTUM	acetaldehyde	38.52009283	38.53395787613334
BUVXOG	ethylamine	33.57707726	33.67025517430621
KIDDIM	4-methyl-4-penten-2-one	107.92651370000002	108.1063289809359
XEHFUL02	ethene	-10.04616587	-10.02901851598053
GUYLOC	propyl alcohol	49.96025217	49.96426914869603
PIJJOI	hydrogen cyanide	31.18686389	31.193321128919756
FUNBOG	isobutane	41.19096783	40.98222524169819
NADZEZ	2-pentene	67.39083981	67.25971944365598
ZESFUY	acetaldehyde	29.37704315	29.291281007021034
GALCED	3-methylpentane	56.93529271	56.817526317485
MAKXAZ	isobutane	56.73488232	56.483141262871584
COGWEB	propionitrile	53.83628317	53.79455311185243
HAMJOW	ethylamine	43.6025415	43.621212670806976
AHOKIR01	ethene	19.76926852	19.795410630432503
IXISAJ	acetaldehyde	48.62962412	48.601647585407804
WALBOC02	methyl isopropyl ether	34.40076558	34.18878361718038
XEXMEU	propyl alcohol	53.30572094	53.495411165563674
FUSWIA	1,5-heptadiene	62.38638972	62.420721180895534
CUHPUR	acetone	42.93483161	43.108459182103246
KIDDIM	hydrogen cyanide	54.01936586	54.03005160125109
SAHYOQ05	acetone	32.86721705	32.846620168814965
ZESFUY	methane	14.55162521	14.509717129665953
FEFDAX	methyl tert-butyl ether	48.30032538	48.30669258589952
DAGDIZ	3-methylpentane	63.48894164	63.62523796972053
DOTWAL	isopropyl alcohol	84.48513728	84.43860380904466
FAQVEA	dimethylamine	52.28921157	52.26147738661634
QUQFIS	ethylamine	33.83924146	33.935411411799784
REGLOG	acetone	49.23088526	49.385238385770755
ACOLIP	isopentane	57.48064019	56.934768603322105
RUVMAX	ethane	35.25642335	35.21775719733276
IBICON	ethane	19.77614047	19.910007869760406
TESGUU	methyl tert-butyl ether	35.03529578	35.045049255921136
JIVFUQ	4-methyl-1-hexene	65.09558262	65.16120140673529
TESHAB	methyl propyl ether	53.25704908	52.96659178800879
LAWGEW	1,5-heptadiene	34.66252746	34.688937753161326
LAGNUE	isopentane	55.43051501	55.842253155850734
GUYLUI	2-pentene	69.30894337	68.8741406404834
OVICUS	methane	22.29370354	22.283208966301533
PUWCUF	methyl tert-butyl ether	57.85560458	57.869700397432716
HIHGOW	acetaldehyde	53.81384401	53.69626532139277
FIQCEN	4,4-dimethyl-1-pentene	46.258137	46.48646163573676
NADZEZ	2,3-dimethylbutane	-37.54245433	-37.650350252369414
PIFPIE	acetaldehyde	44.44430704	44.47514527334253
TENLIJ	acetone	73.28599576	73.7173343512239
UKUBIM	dimethylamine	46.27285013	46.210355069091925
QOJVAM	ethene	31.37870884	31.26684759158596
XOVVIO	isobutane	14.21591788	14.579218775540925
YASPEP	acetaldehyde	9.750183266	9.724365506944055
IBIDAA	propyl alcohol	49.92864901	49.84799540823681
SAMLAV02	hydrogen cyanide	43.44077521	43.4477815952736
FIPWUY	acetonitrile	50.7964724	50.61219073818037
HIMSAY	2-pentene	68.47944853	68.58103122969209
FIPWUY	2-pentene	74.87574325	74.90036774471665
FEFDAX	4-hexen-2-one	62.47817859	62.20238338517931
HAFQOW	2-pentene	51.61993543	51.61628954005183
XUNGOD	2-pentene	62.23089051	62.51436339076723
XUYXAR	acetaldehyde	46.03667427	46.11429806727693
TEVZUQ	acetaldehyde	42.16116089	42.00865838931439
DAJHUS	2-pentene	19.51353185	19.42957896047713
ODIXEG	methyl isopropyl ether	43.14107884	43.19998300029972
IQUNAJ	acetone	8.200441438	8.061214863435602
NEHZIK	4-methyl-4-penten-2-one	65.18327771	65.10854428016498
ZERNAN	ethylamine	48.04363662	48.04378510012456
SERKEG	2-pentene	37.9314314	37.96556517725679
RUCGOM	acetone	58.1362165	58.39412662141343
DEYDOA	ethane	30.31683597	30.593208982679556
BOJCIN	2,3-dimethylbutane	60.68884858	60.636005302472604
BARZAW	methyl propyl ketone	65.68743531	65.95588661012032
MIMVEJ	dimethylamine	65.05342375	65.1045662129805
XUNGOD	dimethyl ether	45.91415649	45.97597655139953
QUNMUI	4-methyl-4-penten-2-one	54.64200995	54.67654945834803
IBICAZ	propionitrile	38.46263601	38.43669799766301
RUFMUA	isobutane	19.72248173	19.98759855672461
BARZAW	acetonitrile	35.83477808	35.868604179335435
KAXQOR	isopropyl alcohol	61.999770700000006	62.01973027988856
SAMLAV02	4-hexen-2-one	93.12621428	93.10090251587606
OSAXAI	ethylamine	45.23554837	45.42173917926687
RUMWUS	ethane	32.53359108	32.61291470596456
IQUNAJ01	dimethylamine	23.369674800000002	23.409302297057287
COYTEQ	methyl isopropyl ether	79.41399475	79.25858651417262
FIJCUX01	dimethyl ether	31.66782788	31.855731622326516
BERGAI	isopropyl alcohol	70.27340045	70.17844887102238
PUSDOX	ethylamine	40.21457015	40.321817828562104
OFORUX	1,5-heptadiene	85.21350867	85.2235138205763
LAGWEX	propionitrile	49.35984474	49.290208613263545
OHAKIS	ethylamine	52.74768664	52.851613332332356
ZISYAD	methyl propyl ketone	76.34142404	76.37097066528027
IBUDOZ	neopentane	47.65240583	47.95734325766949
XIMPOA	propyl alcohol	32.54999087	32.42430718524158
MIBQAR	methyl tert-butyl ether	27.24145178	27.31817108888837
KAXQOR01	propionitrile	58.77571607	59.04718695694659
RAZYOI	propane	34.80254224	34.6134207318787
FUNCAT	propane	43.62163334	43.600348449413225
ESEVIH	acetonitrile	44.831080799999995	44.821184846036175
NUYWOU	4-methyl-4-penten-2-one	61.49059974	61.384640639548174
ZIDDIB	4-methyl-4-penten-2-one	95.81823952	95.8582981174843
GEDLIM	ethylamine	55.29733482	55.26464335651083
BOJCIN	propyl alcohol	45.39153184	45.26437580929636
RAXCOK	isobutane	34.90985799	34.68514316799886
FUTKEL	dimethyl ether	40.14193814	40.23025835200309
OVICUS	hydrogen cyanide	28.26511895	28.191849687584252
BETGAK	propionitrile	64.72189565	64.43083628357687
SEFBOV	acetonitrile	25.92445198	25.81699255276678
SEFSOM	ethene	24.66290261	24.52776424432155
NISCOJ	ethene	32.44422333	32.58981193050835
WEBREC	propene	41.65829762	41.88425206378634
TEVZIE	4-hexen-2-one	63.2008005	63.105290692923546
KEWZOD	4-methyl-1-hexene	57.5217956	57.53020316217439
RATDAS02	3-methylpentane	43.82191078	43.898832429756546
EBEMII	dimethylamine	55.600483499999996	55.67463180323629
UBACUX	2,3-dimethylbutane	58.00475348	58.310676801532786
XINJAH	3-methylpentane	70.30844272	70.39219934375
FIPWUY	dimethylamine	61.18189431	61.21823267308798
VASKOR	methyl isopropyl ether	44.96342344	44.71075897981466
WALCET	propionitrile	55.62115681	55.55136456043765
HEXNII	acetonitrile	42.56627093	42.38587954479414
TEVZUQ	methyl tert-butyl ether	37.36715127	37.26154742278391
REGLOG	ethane	26.7635602	26.668114864512756
SAMLAV02	isopentane	52.61443227	52.22616427469063
HAMJOW	4-hexen-2-one	76.18709473	76.3422375521069
ZIDDIB	ethene	45.17114666	45.168543310714924
XAMDUM07	isobutane	58.05028912	58.28926954137833
RUCGOM	methyl propyl ether	57.20458472	57.07683839340826
FIGXAW	isopropyl alcohol	63.93043509	64.03229924947338
PUQXUV	acetonitrile	83.51821682	83.85273894252123
KEWZOD	dimethyl ether	40.15296598	40.137926660957675
QURSEC	methyl propyl ketone	91.71665318	91.8325604909699
HIFTOG01	4,4-dimethyl-1-pentene	31.77814612	31.951132627024933
BEPPAP	methyl propyl ketone	48.86248784	48.645715568059046
XUYXAR	4-methyl-1-hexene	40.03520229	40.15671806432061
KIYMAI	methane	15.14931399	15.151188855258843
KAXQIL	2,3-dimethylbutane	97.30072416	97.02852388782142
OFUYUL	methane	18.06173633	18.03159658165236
WIYFAM	dimethyl ether	29.47094218	29.51143898062941
FIRVEH	isopentane	50.21001528	50.214005173451106
MOCKEV	isopentane	41.57489279999999	41.1297895907146
GEDLIM	acetonitrile	71.25703369	71.4459070391803
PASTOU	acetone	51.433663200000005	51.28423844012959
XENKIM	propene	31.37074452	31.43315885335577
SENWOZ	methyl propyl ketone	57.86174273	57.763543304730746
IXODUV	2-pentene	44.53510889	44.52088202431305
AVIMOI	4-methyl-4-penten-2-one	97.10159511	97.00479296905748
KAYBUJ	isopentane	58.94660755	58.75182427675647
CESYEF	dimethyl ether	40.91709225	40.96540058874754
SEHTEF	ethane	24.49223551	24.5786007751022
SEYDUW	methyl propyl ketone	24.99698977	24.911757336338763
QOCRUW	1,5-heptadiene	61.00046115	60.89595749339039
YUKBIP01	4-methyl-1-hexene	79.84480234	79.94210137972301
IXISAJ	propane	46.58463128	46.85375749614823
EBEMII	4-hexen-2-one	81.89530082	81.62592571141447
YAZFOW	methyl isopropyl ether	51.96665814	52.06028430055952
AFITIT	propionitrile	53.50833174	53.6970571078192
YUKBIP01	4-methyl-4-penten-2-one	73.51139852	73.4697384245999
TESGOO	acetaldehyde	41.79385677	41.758464780744184
XUVHEB	4-methyl-1-hexene	73.74162126	73.74704369768875
AGARUW	dimethyl ether	41.65717524	41.60822647913697
VACFUB01	4-methyl-1-hexene	57.1349165	57.22272732431344
FECWOB01	methane	24.29776856	24.19754195173401
VISTUM	propyl alcohol	44.02304709	44.070181003332216
GIMSIG	methyl propyl ketone	55.12256763	55.22850645238366
MADWAQ	methyl propyl ketone	78.2900038	78.24284471728255
IGOCOX	methyl propyl ether	45.03641529	44.89700372963172
BALMUW01	propyl alcohol	26.60979951	26.638315703927173
KANDIO	hydrogen cyanide	32.86257533	33.051146338060974
FEZREJ	methyl isopropyl ether	86.25302095	85.86126712005563
IXUREZ	propionitrile	77.11151951	77.04489102665009
XADGAM	acetone	63.01322071	63.191278040424415
YARKEJ	methyl propyl ketone	87.25588552	86.86899974245028
PORVUO	ethylamine	60.29209062	60.280775751850825
GUFREF	2,3-dimethylbutane	60.88940895	60.745603189929206
FERHAN	ethylamine	55.7739988	55.84442875479212
QOMFAA	propene	40.50299888	40.256238935490096
NAKLIW	dimethyl ether	39.26468275	39.41022714358537
DAGDIZ	4-hexen-2-one	75.4890193	75.69609478675955
TARWEO	2,3-dimethylbutane	60.03844884	59.872915654269626
QUQFIS	acetaldehyde	31.40134437	31.49267340222452
SEFSOM	4,4-dimethyl-1-pentene	64.67874263	64.54078061113748
KAXQIL	4-hexen-2-one	101.03453329999999	101.06153651420112
AVIMOI	dimethyl ether	60.72422784	60.57966635524942
KINKAV	propyl alcohol	74.56136222	74.68061235426373
NASCIV	dimethylamine	36.50935199	36.430666986549866
YEGCUJ	methyl tert-butyl ether	41.49760111	41.514768639849585
XEXLOD	isobutane	37.34602828	37.521976895353184
XEHTUB	propene	38.08379898	38.2323003906953
TADCAE	isopropyl alcohol	75.43910706	75.40245119910631
KAXQOR	propionitrile	57.39527651	57.62673930396406
XEDPIH	2,3-dimethylbutane	74.6594934	74.43362459977557
REDROI	4-hexen-2-one	82.07804865	82.03426377104259
CUMDIY	1,5-heptadiene	96.35846473	96.27675675681591
IXISOX	methyl tert-butyl ether	61.89230758	61.92863261045199
BETGAK	neopentane	39.63367864	40.0972740791708
QUJFUX	isopropyl alcohol	58.36145007	58.30707973418728
DOGZIJ	4,4-dimethyl-1-pentene	77.87997559	77.91532343098821
KAYBUJ	dimethylamine	40.30218817	40.262614076084226
NEVJEF	ethylamine	67.35457671	67.10331357546363
SAHYOQ04	4-hexen-2-one	37.32455555	37.43169463203
BEPMIU	isopropyl alcohol	51.12418513	51.11158642562972
FUNBOG	acetonitrile	51.48982234	51.370752477397055
CISMAT01	isopentane	65.25240359	64.93670330043786
CANRUG	methyl propyl ether	52.60045671	52.331824935527564
TESGUU	methyl isopropyl ether	49.91897514	49.84533981724186
FUSWIA	propionitrile	51.55636078	51.39331887999624
SAHYOQ03	1,5-heptadiene	34.62885021	34.62443429900337
PIJJOI	propane	42.76633303	42.813925735275184
LAWGUM	ethane	15.10995281	15.09437287632721
FUDQIF	dimethyl ether	58.40777606	58.42620251786976
VAGTUU	propionitrile	55.29449464	55.55352383184469
RAZYIC	propionitrile	39.94031643	40.02813632092503
COYTEQ	isopropyl alcohol	77.55932208	77.4855981649169
GITWIQ	ethane	34.62422267	34.41402526891604
SUJREV	propionitrile	58.94970299	58.62708231575723
REDROI	4-methyl-1-hexene	66.25607248	66.40147828733477
VACFUB01	dimethylamine	36.32541986	36.06473340805144
FIPWOS	acetone	66.83850014	66.80749511833315
FAQVEA	hydrogen cyanide	34.176993100000004	34.120311272439494
GOMRAC	ethylamine	71.79540422	71.87568586665101
GALCED	4-methyl-1-hexene	63.51336909	63.506932760619414
XEXLOD	acetonitrile	38.41325579	38.61130310711085
YEGKOM	acetonitrile	33.11099141	33.201393107229
FIRVEH	methane	23.45859651	23.45161440881411
WENDIE	methyl propyl ether	71.24810784	71.23817187024493
XINWUO	methyl propyl ketone	49.64269906	49.61490750635038
DUXZIG01	propyl alcohol	30.67889019	30.695268686372604
ZARZAV	acetaldehyde	69.00866863	68.79941010169195
RUFMUA	propionitrile	53.52233979999999	53.53815132072174
LAGWEX	methyl propyl ketone	54.89165016	54.89204354921581
XAMDUM07	methyl propyl ketone	47.02267227	47.17236724816383
SERKEG	isopropyl alcohol	43.00176516	42.92305858055761
WIYFAM	isopentane	35.68988901	35.858684179496365
MEJQEZ	isopropyl alcohol	65.93060649	66.09376649527485
AHOKIR01	acetaldehyde	50.55418431	50.52434678233263
FUNBIA	4,4-dimethyl-1-pentene	54.33772182	54.77775900548289
WIDZOA	propyl alcohol	54.94406546	55.13880467065221
PUQYAC	methyl tert-butyl ether	56.10655295	56.06068881574457
CUMDIY	2-pentene	73.15751711	73.0802634922842
XENKIM	ethylamine	54.70308534	54.68091536022241
ZESFUY	methyl propyl ketone	49.47465731	49.488579987541804
RAZYIC	ethylamine	36.73808912	36.763565708695296
XIDBUJ	methane	18.83504781	18.857701657727752
HIFTOG02	4-methyl-1-hexene	59.37772674	59.384882795470574
VEJYUF02	propionitrile	47.06080496	46.92280414861864
RAZYIC	4,4-dimethyl-1-pentene	66.63753525	66.78267647967498
BEPPAP	ethylamine	35.09663535	35.157156417396415
XOVVEK	ethane	38.34614933	38.781608681950765
XOJWEZ	4-methyl-1-hexene	50.761718	50.78408835903843
IXOFEH	3-methylpentane	54.05211043	53.930589344917436
BETGAK	4-methyl-4-penten-2-one	86.34151120000001	86.26442300288869
XEQRAO	ethane	27.82450203	27.97697095733227
RURPEA	acetonitrile	51.9896465	52.057593247439264
EBEMEF	4-hexen-2-one	48.58184142	48.66503079054758
EZUCIM	1,5-heptadiene	72.43361259	72.32912065140059
CUNFOH01	hydrogen cyanide	18.00335411	17.975471227093024
NEVJEF	isopentane	55.43096184	56.04515482346531
NUVWIL	methyl propyl ether	32.63251016	32.63070914012386
FIGXAW	3-methylpentane	40.53102855	40.360153219610126
PASKAX	3-methylpentane	67.4982274	67.25451750568169
YEGYIU	dimethyl ether	26.30271101	26.285039277627387
YEZFIU	acetaldehyde	42.19689216	42.14398317543815
OFUYUL	1,5-heptadiene	68.29383744	68.39268544135987
COYTEQ	2,3-dimethylbutane	89.86936608	89.83891868144242
DUBWON	isopropyl alcohol	64.68874065	64.54640334420954
AGARUW	propene	35.98654346	35.95514069052435
WIDZOA	1,5-heptadiene	61.36116444	61.424509173437514
WEMNAF	dimethylamine	57.95317136	57.75448311288188
ILOJEZ	propyl alcohol	80.19387372	80.03428352356032
FIQCEN	methyl propyl ether	59.81230426	59.893413393200106
MIHHOA	methyl propyl ether	70.69449349	70.67525641473308
ZARZAV	methyl isopropyl ether	85.1619848	84.83888642612744
PUQXUV	4-methyl-1-hexene	74.33048049	74.13717240655178
TESGUU	methyl propyl ether	53.44316051	53.367611713781805
OHAKIS	2,3-dimethylbutane	76.16898852	76.30412872305733
NAKLIW	methyl tert-butyl ether	57.99810835	58.152451758437564
BUVXOG	neopentane	48.59478331	48.65498874326463
WEBREC	acetonitrile	45.72622532	45.816715321564864
MATTUX	ethene	24.94789033	24.990456712681567
LASYOU	isopropyl alcohol	38.5263651	38.4815841670784
UTEXAT	acetone	51.15938535	51.09452867025359
SUJREV	propene	38.4431972	38.31425253652665
QURSEC	2,3-dimethylbutane	64.74637409	64.354824866937
YUKBIP01	4-hexen-2-one	74.41154089	74.49280054262931
XUYXAR	methyl propyl ether	51.96749544	51.61651226538584
QOMFAA	2,3-dimethylbutane	65.96982928	66.08330562379113
SUKYIH	2,3-dimethylbutane	37.90659894	38.218259069972646
GITWIQ	neopentane	55.39506687	55.15952811057588
DUXZIG01	dimethyl ether	25.10851638	25.169630493738442
SAHYOQ05	2-pentene	27.162626799999998	27.185919374971583
YARYOF	4-hexen-2-one	52.23938744	52.37106899731716
LAWGIA	isopropyl alcohol	26.76672162	26.606957097888976
IXODUV	4-hexen-2-one	56.698502399999995	56.72191836659424
LOQLEJ	methyl isopropyl ether	56.19358916	56.3214024675648
XINFUW	dimethylamine	40.05699153	40.049960902539176
PUQXUV	propene	52.2773908	52.19209982628835
GEDLIM	4-methyl-4-penten-2-one	81.65072574	81.68679628953399
TETZID	methane	22.89615344	23.112095324569275
AGARUW	2,3-dimethylbutane	68.35524274	68.28845257501537
AGARUW	neopentane	55.55575093	55.51768185747296
SAHYOQ03	propane	19.53764702	19.496102146151305
MIBQAR	ethylamine	21.66972109	21.70948983426707
XINHOT	2-pentene	58.39103536	58.10433882890962
TECTUS	4-methyl-4-penten-2-one	114.05762460000001	114.13505860467279
RIPNIP	ethene	25.09970488	25.13324290406309
CICYIX	ethene	16.69331534	16.696313506144733
SENWAL	acetone	46.22747661	46.23514389330029
KAXQOR	dimethylamine	60.31180962	60.36941518926634
HIFTOG02	neopentane	42.1006402	42.14053237143262
SERJUV	4-methyl-1-hexene	54.76168589	54.84212305711902
CESYEF	4-hexen-2-one	76.96147853	77.10453782318754
TERFUT	propane	30.62003184	30.919755509339957
RIVDEF	propane	35.81539496	35.892996175432756
BICDAU	ethene	17.31613778	17.334715702809728
GUYLOC	propene	32.32198108	32.32513406372941
REYCOP	propionitrile	48.855973299999995	48.965436693877365
QESYOD	4,4-dimethyl-1-pentene	56.6083892	56.5643681250041
UXUZAP	acetaldehyde	47.33468187	47.402947844144116
UNIGEE	3-methylpentane	31.2094227	31.189111973029004
LAGWEX	propene	30.54613965	30.58267574991861
FUNBIA	ethylamine	49.14300715	49.15251958495279
IGOCOX	methyl propyl ketone	61.81713111	61.52101819837558
SAHYOQ05	4-methyl-1-hexene	34.23235367	34.196277025759414
UVAROZ	neopentane	47.66037116	47.52576462322226
RURPEA	ethane	39.74412739	39.740562173818915
QUJFUX	propene	34.74253886	34.73895514392872
XIDBUJ	2-pentene	50.82287555	51.058163747148456
HAFQOW	methane	17.82793241	17.811562871662396
YARYEV	acetonitrile	37.62644516	37.5768213626144
XINHOT	1,5-heptadiene	76.70233252	76.5766111283623
TARWEO	4,4-dimethyl-1-pentene	64.93008364	64.94086294063288
UNIGEE	neopentane	24.84099309	24.900380926565248
XEQRAO	methane	18.60534038	18.540481714239473
IGOCOX	ethane	24.59650053	24.603496927279117
VAPFUP	hydrogen cyanide	50.44683781	50.30243852424496
QEVKOS	hydrogen cyanide	36.89901985	36.82745129504942
KOMHAW	isopentane	51.52132057	51.281811074197584
SAMLAV02	acetonitrile	63.67132626	63.47749110913506
BUVYEX	acetonitrile	31.57217025	31.540321555256156
ISEQIH	acetone	98.92146476	98.8837584353893
WEMNAF	isopropyl alcohol	76.14227493	75.85854672655293
UTEWOG	2,3-dimethylbutane	60.57631649	60.639761794672545
HUTTIA	acetaldehyde	48.67256252	48.70146119319126
XIBZUF	4-methyl-4-penten-2-one	106.27154740000002	106.08685175763966
QOMFAA	4,4-dimethyl-1-pentene	67.02353035	67.10083706172952
AROFET	2,3-dimethylbutane	60.35570841	59.87815112822063
XUYXAR	methyl isopropyl ether	48.85374905	49.0512590088755
HIFTOG02	methyl propyl ether	47.35417528	47.066349897806255
KINKAV	dimethylamine	53.48723206	53.59628830877039
HUTTIA	4-methyl-1-hexene	20.13033295	20.180735380529725
NUTQAV	methyl propyl ketone	51.87197663	51.98724040799109
QARTEK	propyl alcohol	68.05174974	67.7579415985959
ATOXEN	4-methyl-1-hexene	41.44858451	41.62112123273719
XUNGUJ	4-methyl-1-hexene	81.47042499	81.49948705456244
LABJUV	4-methyl-4-penten-2-one	78.75992142	78.7560830133777
XOVVIO	ethene	28.89907265	28.993196591619004
RURPEA	2-pentene	56.28221892	56.311928927883976
SEFSOM	isobutane	42.85323672	43.237818674953964
QAVWAN	isopentane	56.66669909	56.90996591578359
BAEDTA01	methyl isopropyl ether	68.2837452	68.3133630254913
ELAFUT	acetone	61.77736294	61.79964498444003
COGWEB	2,3-dimethylbutane	57.76155423	57.56914093825719
TEVZIE	acetaldehyde	41.66559726	41.70605823140125
DOTWAL	neopentane	57.15900746	57.1050830628549
YEZFIU	ethane	22.33563868	22.405256472719294
VAPFUP	propene	46.9477489	46.74828315530643
PUWCUF	propyl alcohol	67.97527965	68.0971162747038
FUNCAT	2,3-dimethylbutane	50.5226863	50.704121877512215
ECODEG	4-methyl-4-penten-2-one	92.48368595	92.4466262937661
YAZYEF	dimethyl ether	59.34363489	59.24376218817558
SENWIT	4-methyl-4-penten-2-one	63.21001829	63.283686353532744
MIKJAR	4,4-dimethyl-1-pentene	88.58155778	88.62300735371919
BENXUP	propionitrile	56.927369999999996	56.9015557886991
CEGDUO	3-methylpentane	50.77763848	50.80103630975742
SAHYOQ04	propane	19.53451957	19.470283883614677
XEHTUB	ethylamine	52.85357853	52.801344854073115
KEXKAB	dimethyl ether	42.47470536	42.435708934128584
HEXNII	methane	24.67388499	24.6009187922554
ZERQOE	propene	53.87014297	53.93871737990106
SENWIT	2,3-dimethylbutane	35.23191669	35.1964688889606
NUVWIL	dimethylamine	27.02300358	27.170811634653706
OFUYUL	isopentane	54.27829821	54.54029277515899
MIKJAR	isobutane	58.57826463	58.5684122205469
GINLIA	2,3-dimethylbutane	54.82106445	54.72756519331974
LAWGUM	4-methyl-4-penten-2-one	36.39992983	36.36917923360087
BAEDTA01	dimethyl ether	52.96475267	52.93782253272657
TESHAB	dimethyl ether	42.52521621	42.62583831534931
FIJCUX01	acetone	43.62025787	43.41849799402256
YUKBIP01	4,4-dimethyl-1-pentene	78.20760845	78.22678562147023
FAKLOU	acetaldehyde	33.33724588	33.41022913976214
VUSKEA	dimethylamine	21.35722847	21.395736927222117
FECWOB01	hydrogen cyanide	34.12058615	34.10711880494492
PUSDOX	methyl isopropyl ether	47.71548936	47.91174734210596
XADGAM	acetonitrile	47.59132238	47.54390889407184
NADZEZ	4,4-dimethyl-1-pentene	-259.4110864	-259.23171048745286
AROFET	isobutane	43.76845225	43.46222034741496
KINKAV	ethane	33.14233807	33.22114010745231
DEYVUA	methyl propyl ether	56.45254938	56.03904049873173
RELLAW	1,5-heptadiene	61.80604177	62.04827855195184
VUSKAW	methyl propyl ether	26.3659445	26.285034046767944
FIJCUX01	acetaldehyde	35.42991062	35.49521876511698
OFERUN02	acetaldehyde	25.06699878	25.04616940723734
IBICED	acetone	37.08759574	36.88951780881229
ZIKJIO	4,4-dimethyl-1-pentene	50.68604225	50.74823270067434
YEKXET	1,5-heptadiene	61.28002108	61.031899589051655
KAYBIX	4,4-dimethyl-1-pentene	80.11418552	80.10911824774499
ACOLIP	methyl tert-butyl ether	35.50481806	35.71327104450253
SAMLAV02	ethylamine	60.13947301	59.970747199768844
XUNGOD	isopropyl alcohol	56.88411397	56.913714110106945
QUJFUX	propane	33.16312327	33.201364504409696
EZABEN	2-pentene	57.25264561	57.35444281445253
HEGJUZ	4-methyl-1-hexene	73.53206059	73.61884923531511
KAYBUJ	acetaldehyde	33.890715	33.91556815707098
XEHTUB	acetaldehyde	41.41401881	41.468347674972144
BONWAD	ethene	6.082199967999999	6.043206167566306
MEJQEZ	4-methyl-4-penten-2-one	71.57985596	71.59003626114381
DEYDOA	2-pentene	55.32020949	55.21941507645782
ZISYAD	methyl propyl ether	60.20296288	60.312810619422194
LOFZUB	acetaldehyde	73.56573739	73.51343196637663
NUVWIL	methane	12.77652566	12.801000114676024
VAPFUP	1,5-heptadiene	79.45082939	79.46864141718959
PAMVEG	propyl alcohol	51.60984199	51.63026636006209
XUNGUJ	4-hexen-2-one	86.62336939	86.70046246722674
FECZAQ	isobutane	36.8265271	36.58884730241698
HIMSAY	isopentane	67.81878417	67.95570986743219
LASYOU	ethene	21.56419252	21.593142510964707
IXUREZ	acetone	73.18436957	73.41060636487808
ZERNAN	methyl propyl ether	54.89586329	54.838542779720996
KEXKEF	methyl propyl ether	-42.31070033	-42.38514072904874
LAGWEX	isopentane	48.67818931	48.765235326700285
UMEXUF	4-methyl-4-penten-2-one	92.23968192	92.17085135461224
YUKBIP01	methane	19.79467642	19.807893401319244
AVAQIX	isobutane	59.031477	59.18527396647925
NUVWIL	propane	23.93021257	23.576028075979522
IBICON	4,4-dimethyl-1-pentene	44.35852911	44.473338302137655
ACOLIP	4-hexen-2-one	74.60496978	74.85851987445483
SERJUV	neopentane	44.399600299999996	44.13256781006372
COYTEQ	propionitrile	70.74743575	70.82967673824706
DEGJIK	4,4-dimethyl-1-pentene	56.91493478	56.68042839191878
RIVDEF	methyl propyl ketone	61.02305912	61.06840608577934
GAYFOD	dimethylamine	38.39452365	38.38440465493653
RUFMUA01	3-methylpentane	9.646824352000001	9.700304792461099
FEWGUL	2,3-dimethylbutane	74.65826755	74.35647350615469
HIFTOG	ethene	26.02867226	25.97504629622587
SUKYIH	4-hexen-2-one	58.13267591	58.2667166555493
FEZREJ	isopentane	49.02531053	48.9785689288355
YEGKOM	ethane	28.98543112	29.019077113892003
VASKOR	ethene	25.158282	25.250048440456403
ESEVIH	4-methyl-4-penten-2-one	71.00331801	71.04868667080773
MIKJAR	methyl propyl ether	66.2218918	66.3084601501151
KEXKEF	propyl alcohol	-44.45859449	-44.3687950039017
SUKYIH	hydrogen cyanide	21.13887792	21.13752497796692
HAMJOW	neopentane	52.33569843	52.632596635137496
KINHAS	isobutane	56.09898374	56.1842122892465
GUYLUI01	neopentane	44.97686369	44.98384972016809
MEJQEZ	ethene	33.61451227	33.47461805493503
SUJREV	ethylamine	50.34871333	50.42113243230663
XUWVEQ	propyl alcohol	77.84571141	77.96185763976322
MOYYEF	propyl alcohol	43.54601684	43.680805901604494
FIJCUX	methyl propyl ketone	57.0467924	57.07169588093973
VONBIK	propionitrile	59.9992983	60.16522127736505
XUVHEB	isopropyl alcohol	52.17762854	52.28829328112507
LAWGUM	methyl tert-butyl ether	27.20539906	27.298771526227704
AVAQIX	propyl alcohol	71.3917454	71.24848069095158
ZESFUY	propene	26.69367503	26.551474326137782
ICANAD	methyl tert-butyl ether	70.47172164	70.66833616998267
PUWCUF	1,5-heptadiene	71.40963474	71.43907563067654
QIFLUO	neopentane	9.484129416	9.998771614423307
VACFUB01	acetaldehyde	28.34109969	28.513386965611335
XUVHEB	acetone	51.98476379	52.03788198269259
BOJCIN	propene	34.29985048	34.26133091768406
OVICUS	methyl tert-butyl ether	76.17856327	76.14911040699974
IQUNAJ	methane	6.4403288839999995	6.486254123149284
FUNCEX	dimethylamine	39.90920686	39.811356493707784
KEXKEF	isopropyl alcohol	-29.39145084	-29.430043139834382
XEJTIR	3-methylpentane	-4.731359666	-4.678530893003507
MADWAQ	4-hexen-2-one	82.90382921	83.03548462174182
VEJYUF02	2-pentene	49.85323927	49.87876824657693
HIFVOI	methyl propyl ether	56.52377189	56.28726288707204
RAZYIC	methyl isopropyl ether	51.36540183	51.24966577286411
