MOF	molecule	H	predict
XUNHAQ	isopentane	61.59205596	61.37699308662729
VASKOR	4-methyl-1-hexene	46.14026118	46.213318135288596
KANDIO	propyl alcohol	47.76567387	48.08222356806468
IXODUV	ethane	23.55795947	23.437565517853955
RIFDUG01	neopentane	64.3724878	64.30877746213311
AMIMEP	propionitrile	66.66540677	66.49430117734525
RIFDUG01	propionitrile	46.8278434	46.77297475410598
VAPFUP	acetaldehyde	66.08595665	65.98721235223636
AROFET	4-methyl-4-penten-2-one	78.52449274	78.52757595059332
XEQRAO	propionitrile	53.13208771	53.14751048452267
YARYOF	methyl propyl ketone	46.57837404	46.53526596400106
LIFWEE	1,5-heptadiene	69.73156051	69.62162230463801
UBUMAH	dimethyl ether	51.64947724	51.656438158120665
PUQYAC	methyl propyl ether	55.34534354	55.24485472040777
XAMDUM07	isopentane	56.57029662	56.812648529753915
SUJQOE	1,5-heptadiene	-42.81425864	-42.758166078069074
FIQCEN	isobutane	57.93100377	57.98452660191054
EDADIX	methyl propyl ether	63.70999308	63.21272062116408
XIBZUF	propene	33.15921682	32.78333886601187
NEHZIK	methyl propyl ketone	62.25809054	62.02603864200797
KAXQOR01	acetaldehyde	49.06970448	49.09128409071703
ESEVIH	methyl isopropyl ether	51.04275696	51.22607346475029
AMUCOB	dimethylamine	31.11367496	31.012725740659064
CUNFOH01	methane	11.14768922	11.1302977211559
COYTEQ	propene	48.10617373	48.26725783083521
LOQLEJ	propionitrile	52.14186166	52.14176033088168
MATVAF	methyl propyl ether	43.39081048	43.55534588352698
QUQFIS	isopentane	44.84231252	44.95966425114486
SENWOZ	ethylamine	46.32831738	46.29229026301794
HAZNON	methyl propyl ketone	88.97934532	88.82626520226106
OHOLIH	acetonitrile	38.33955306	38.43672539635254
KAXQIL	propionitrile	58.57378255	58.648610564452014
EMITUQ	4-hexen-2-one	76.03493465	75.69998139652779
MODNIC	propene	26.0552579	26.038027437899945
BICDAU	isopropyl alcohol	34.66474561	34.67059139992482
TESGUU	1,5-heptadiene	67.03382569	66.95899733083071
VUQKOI	ethylamine	40.99867176	41.09676054455923
XAWVUN	methane	10.51014121	10.499367146593041
HEZKIH	2,3-dimethylbutane	66.97706226	66.45209049035196
XINWUO	propane	28.96879928	28.7072811476853
CESYEF01	2-pentene	64.70898141	64.43837949568099
XAWZOM	isopropyl alcohol	57.693066599999995	57.77158214649144
YARKEJ	4-methyl-4-penten-2-one	91.5870767	91.59531296857139
ISEQIH	4-hexen-2-one	127.2678504	127.21732373134344
QOCRUW	4-methyl-1-hexene	62.73472567	62.77733190470057
XUNGUJ	propane	47.54615548	47.46468726823426
HIHGOW	propionitrile	65.65014706	65.65662628483116
TESGOO	4-methyl-1-hexene	50.89448827	50.94123333695372
HEGJUZ	dimethyl ether	41.55824219	41.5934929453707
XAWVUN	propane	21.42519781	21.49685131686847
REYCOP	isopentane	12.25109912	12.232687201001626
PIHNUQ	4-methyl-4-penten-2-one	31.53344894	31.520546598957747
DAGDIZ	isopropyl alcohol	64.86513879	64.86451645912219
XINFUW	acetaldehyde	38.89696316	38.849850012007835
TEDGOA	isopentane	33.47299828	33.66741997949064
FIGXAW	isopentane	54.1934794	54.03509999337041
GUFREF	isopropyl alcohol	71.08650331	71.24799276703685
XOVVEK	2,3-dimethylbutane	49.97783969	49.920094872285674
MATVAF	2,3-dimethylbutane	54.96040463	55.118587052724386
IBICAZ	acetonitrile	35.02366741	34.97738030248631
VUQKOI	acetone	45.74008732	45.806280218409654
XADGAM	isopentane	73.51287679999999	74.0640032196932
ABUWOJ	dimethyl ether	39.4684781	39.61496308845631
SAMLAV02	ethane	33.41021927	33.37422164501846
ERUFUS	methane	23.64334408	23.746447988777682
FIPWUY	1,5-heptadiene	97.22256931	97.34953849592671
IXOFIL	methane	15.81395975	15.902978632935573
WONZUV	isopropyl alcohol	55.61765573	55.517064540638906
HIFTOG02	isopentane	46.46635865	46.414960870184814
RUMWUS	4-methyl-1-hexene	86.52606249	86.40554086647
SEYDUW	4-methyl-4-penten-2-one	16.36383691	16.425628608158892
ICANEH	propene	39.61857894	39.71577260906283
DAGDIZ	methyl propyl ketone	71.28713491	71.14300083506123
NASCIV	acetaldehyde	42.95859871	42.94120157550719
FIJCUX	methyl propyl ether	43.05577148	43.03552689000457
BUVXOG	neopentane	48.59478331	48.566841806824705
QOKCID	methyl propyl ketone	90.44145155	90.42140709896927
FECZAQ	4-hexen-2-one	57.82603027	57.51256746496586
BAEDTA01	methyl propyl ether	71.94444822	71.87420875963674
UVAROZ	1,5-heptadiene	73.96623329	73.93791007185835
MATTUX	dimethyl ether	39.04009262	39.0306905741096
RUMWUS	2-pentene	63.81263512	63.97748323364325
CISMAT01	acetaldehyde	67.35179639	67.29639005128786
EMITUQ	propane	36.07252831	36.16778675869524
TERFUT	ethane	23.36900435	23.842160617429887
QEFNAQ	acetaldehyde	54.50085928	54.369714742463955
NOCKUM	dimethyl ether	43.72467102	43.6980375140138
IXOFAD	propyl alcohol	51.26306036	51.164750484159164
GEDLIM	methyl propyl ether	63.45370045	63.58991381262718
FECWOB01	hydrogen cyanide	34.12058615	34.19291314569641
ODIXEG	neopentane	39.51428072	39.602351868680415
BIBBUL	ethane	24.07976409	24.021339265878385
LOQLEJ	dimethyl ether	46.1406986	46.16258981040038
UXEQOE	2,3-dimethylbutane	38.33406223	38.36244793204639
ISIMAZ	hydrogen cyanide	25.57286399	25.578321212172312
XEDPIH	acetone	56.67146659	56.78720232638452
AROFET	hydrogen cyanide	51.72925043	51.48754693278021
UVEXAV	isopropyl alcohol	101.990135	102.00018866595575
ZIKJIO	propane	31.11309112	31.028321979724375
YEZFIU	2-pentene	40.11904566	40.35369073148538
UVAROZ	3-methylpentane	72.32137963	71.98177403553586
RUMWUS	isobutane	54.10751253	54.167785685777986
JOSNAG	methyl propyl ether	58.54902714	58.563813357495064
ZERQOE	4-methyl-1-hexene	96.95816493	96.97886412119331
LAVSUY	dimethyl ether	37.36266137	37.476138841102795
XEXLOD	acetonitrile	38.41325579	38.70291700608835
VARRIP	methyl propyl ketone	72.66163753	72.82520732744169
IYUJAO	ethane	36.10379457	36.07918895244624
SAHYOQ04	3-methylpentane	31.20720679	31.138833231804934
XINHOT	methyl tert-butyl ether	63.68657361	63.6929018098892
QOJVAM	isopentane	57.13078775	56.719501436277405
TESGOO	4-hexen-2-one	62.42896528	62.40620117772732
IQUNAJ	propionitrile	18.40088241	18.333453026053547
XOVVIO	isobutane	14.21591788	14.505022468875913
FUNCEX	propane	37.99279302	38.094570409294526
YUKBIP01	ethylamine	41.24913261	41.15595883797468
TENLIJ	methyl tert-butyl ether	76.56352724	76.61212800193906
XEXLOD	dimethyl ether	40.56271967	40.39050949236681
XUWVEQ	1,5-heptadiene	94.89215436	94.85066272128971
COYTEQ	propionitrile	70.74743575	70.68286469817168
MUVGOA	propionitrile	66.79544897	66.62654272961116
WALBOC	acetone	52.43385303	52.765636878894206
NUVWIL	4-hexen-2-one	45.89458943	45.923251538553295
NUYWOU	1,5-heptadiene	51.66210481	51.646739326336785
LAWGEW	2-pentene	27.19325091	27.29835821767493
ZIBGIC	ethylamine	2.2556957069999997	2.2481067862001485
MADVUJ	propane	43.69751141	43.44486073177893
DEGJIK	3-methylpentane	69.94253161	69.99828979540503
ISEQIH	ethane	32.56664457	32.746481961191726
BOJCIN	hydrogen cyanide	27.27247982	27.3366979951337
VONBIK	ethene	27.88549947	27.988654471512195
XADGAM	propane	49.79963711	49.506623087066714
UBUMAH	hydrogen cyanide	33.32279218	33.27458549729018
LEMNOH	ethene	10.72310554	10.776670582980717
TARWEO	propionitrile	53.30729232	53.36558736535282
ODIXEG	isopropyl alcohol	44.55444910000001	44.51431349411147
DUBWON	methyl isopropyl ether	61.37184007	61.27373314288877
UMEXUF	2-pentene	57.75545054	58.19239550594406
BAEDTA01	2-pentene	73.26028516	73.28158085909222
SAKRED	isopentane	42.17480606	42.32352670181424
OFERUN02	dimethylamine	26.46695506	26.54991366596269
SUKYIH	propene	33.50525868	33.57713914998245
IJENER	isopentane	68.62553393	68.52420369749716
FUSWIA	propene	31.43722733	31.47046825907715
GIMSIG	dimethylamine	36.9802996	37.08671651318078
WALBOC01	methyl isopropyl ether	30.17851844	30.248701817670035
IQUNAJ	ethane	6.308110623999999	6.29412928947507
YAZFOW	4-hexen-2-one	82.18943730000001	82.17389024693414
UTEWOG	propyl alcohol	47.60110866	47.60433646535969
PIHNUQ	dimethylamine	56.82019694	56.743296303568115
YEGKOM	methyl propyl ketone	31.19821457	31.375399626380133
FAKLOU	methyl isopropyl ether	39.79308838	39.82544387478181
RABHAZ	4,4-dimethyl-1-pentene	51.19805794	50.846472162607654
FAPTIB	4,4-dimethyl-1-pentene	60.99259921	60.8431959121944
CUTKOS	methyl propyl ether	66.82802622	66.41393032342543
ECODEG	isobutane	57.75466759	58.06116594636121
COGWEB	ethene	23.22898026	22.994987082465624
OTAVOV	neopentane	40.38315174	40.25394059080767
DOTWAL	ethylamine	69.35626629999999	69.37172924892572
MOCKEV	acetone	48.53899187	48.532123860649385
PAKXIK	ethane	30.64120587	30.622085961233346
YUKBIP01	4-methyl-4-penten-2-one	73.51139852	73.51228640964062
VUSKAW	propyl alcohol	25.0375174	25.016461589558194
FUTKEL	hydrogen cyanide	36.06833926	36.053884239597906
MIBQAR18	2,3-dimethylbutane	30.71108362	30.57666326146078
XUNHAQ	isopropyl alcohol	55.68797067	55.65624491879146
YARKEJ	methyl propyl ether	65.45103338	65.11645802047582
IBICED	methane	13.38697929	13.417163091022447
APEBED	dimethylamine	56.18224420000001	56.04978108158524
DOTWAL	methyl isopropyl ether	78.51835953	78.50923262429497
XINFUW	dimethyl ether	42.93265175	42.79292129332051
TADCAE	ethylamine	73.98725952	73.7737910148374
XINWUO	acetaldehyde	26.6947705	26.71665737564221
PUWCUF	isobutane	49.01835054	48.87190561733737
GUYLUI01	isopentane	63.76594839	63.66062526983968
HIMSAY	dimethyl ether	49.66408706	49.78186281369318
FIQCEN	ethene	31.72032905	31.606853864162773
LAWGIA	acetone	32.02638267	31.87634536600975
EBEMEF	neopentane	29.65072107	29.467050136304298
XINHOT	ethane	29.64418392	29.666115972674284
ZERQOE	acetone	62.81552443	62.760169106478436
IXISAJ	acetonitrile	53.99263464	53.8914481146107
RUVMAX	dimethyl ether	55.05976508	55.11503165390694
UXEQOE	4-methyl-1-hexene	80.36062039	80.42394118384989
SERJUV	4,4-dimethyl-1-pentene	53.36681415	53.14592031008889
ODODIW	1,5-heptadiene	65.42191291	65.35367250645434
XUNHAQ	ethene	32.48330237	32.51372903468753
ZARZAV	isobutane	60.00190124	59.627354844743394
ICANEH	ethylamine	44.63049395	44.73698886790916
QOKCID	propane	49.507920399999996	49.38929176451742
OHAKIS	ethane	35.76121587	35.72843015029554
YAZYEF	2-pentene	44.73713729999999	44.915108794491736
KAXQIL	4,4-dimethyl-1-pentene	76.33280544	76.44440243529368
RAZYIC	propionitrile	39.94031643	39.96606201428857
EDUSIF	acetone	29.22577599	29.36442019332423
VAZTOG	4-methyl-4-penten-2-one	36.50314674	36.47569133202313
UBACUX	propene	35.91547506	35.8742372577273
EZABEN	ethylamine	58.02476918	58.09597220303059
VAPFUP	methyl propyl ketone	88.09345692	88.075568480683
PEMRIK	2,3-dimethylbutane	70.20772514	69.80969143647923
GALCED	propyl alcohol	50.73714741	50.80912235790004
MODNIC	4,4-dimethyl-1-pentene	46.66866373	46.62246961946128
KUNWEW	methyl isopropyl ether	63.74435043	63.97490795910254
GIMVAA	ethylamine	22.57294765	22.560823065903538
LIFWOO	propene	43.84470547	43.68815787143548
TOHYUL	4-methyl-4-penten-2-one	68.1187919	68.21641078634015
NISCOJ	ethane	35.96447744	35.813483249910206
KEWZOD	methyl propyl ether	43.11286268	43.118500761271605
MIMVEJ	4,4-dimethyl-1-pentene	-8.223955119	-8.0826493969383
RIVDEF	4,4-dimethyl-1-pentene	28.301820399999997	28.387197518084516
BOWQAG	acetonitrile	42.87895932	42.697080381456466
PAPXUB	methyl propyl ketone	87.22232841	87.20636412963803
TENLIJ	methyl isopropyl ether	81.70829641	81.20844401352942
RUVMAX	propionitrile	60.74947159	60.99464136613541
AGARUW	ethene	25.85011742	25.832352674022236
HICVUM	2,3-dimethylbutane	70.48161946	70.47971391557175
HIFTOG	neopentane	42.05751032	41.97332663621176
PEVPUD	propyl alcohol	26.66326103	26.738829464815854
QOCRUW	2,3-dimethylbutane	57.02989274	57.19277030083298
KINHAS	propyl alcohol	76.72873453	76.43193652843523
ODIXEG	acetonitrile	32.91759478	32.80771902951707
LAGCED	2,3-dimethylbutane	52.16814044	51.71391669370393
SENWOZ	acetone	47.9943665	47.975994442565046
TESHAB	4-hexen-2-one	62.55917352	62.34943590534417
ZARZAV	methane	23.21544675	23.40956758358357
EDADIX	isobutane	50.88612209	51.43266987497824
FECWOB01	acetaldehyde	45.81704902	45.87021059119762
PEVQEO	4,4-dimethyl-1-pentene	31.77753681	31.584049901519638
SENWAL	isopropyl alcohol	53.27248215	53.37194908043836
JIVFUQ	methyl isopropyl ether	59.2171686	59.07760680116855
BETGAK	methane	17.7156383	17.768077424846595
VAPFUP	methyl propyl ether	64.28453112	64.58076224595803
HEGJUZ	4,4-dimethyl-1-pentene	70.55822308	70.37698587654765
VUQKOI	4,4-dimethyl-1-pentene	53.25537941	53.28149146806787
KAXQIL	acetone	68.01455437	68.17281012677232
WABTOK	isobutane	19.15173111	19.101656431681604
MIBQAR	methyl propyl ether	26.37799097	26.356480286969987
BOJCIN	3-methylpentane	63.34409739	63.23188230551482
PORVUO	propyl alcohol	71.78661309	72.03584023049478
GAYFOD	hydrogen cyanide	24.49439228	24.46035700867734
PEGBUA	propane	39.1796096	39.635650038842584
QATHOK	acetaldehyde	44.63216366	44.86149194651282
NEVJEF	neopentane	53.05313418	52.84951918212278
GUYLUI01	methane	23.87473227	23.759136450489436
HEGJUZ	isobutane	51.04857893	50.79502197668193
ELAFUT	3-methylpentane	70.38224851	70.56318466162315
VUSKAW	dimethylamine	21.31733387	21.306223935553522
MIMVEJ	methane	26.81853374	26.91209293268048
VUSKEA	acetone	31.71550317	31.445354201972247
EDADIX	ethene	31.80114615	31.587699456379372
PELNEA01	ethane	27.02452782	26.893545597312503
CUNWEO	2-pentene	47.10220257	47.51241554864302
MEJQEZ	2,3-dimethylbutane	41.55972217	41.95189567207212
MAKXAZ	methyl tert-butyl ether	46.12472495	46.15859400420009
PEVQEO	methane	10.0474523	10.110373555639178
NARTUX	isopropyl alcohol	82.53324304	82.57330780543211
GUYMAP	2-pentene	48.38537666	48.12676128892464
FERHAN	methyl propyl ketone	59.45271866	59.42986229810283
WECJAR	ethylamine	48.46007989	48.56752716130408
KANDIO	acetaldehyde	45.75765782	45.69212702076098
BIBBUL	4-hexen-2-one	25.976703	25.984262134510942
YARYOF	1,5-heptadiene	52.61413025	52.61876877967658
SERKEG	acetone	35.78788388	35.80349472103318
BONWAD	ethene	6.082199967999999	6.096404441051676
VAGTUU	propene	42.54924728	42.370970922267404
VUQKUO	propene	35.81959303	35.989275885575005
LAWGIA	dimethylamine	21.41638842	21.52293329468458
XEXMEU	methyl isopropyl ether	44.4704863	44.22443482002913
GINLIA	dimethyl ether	62.90442548	62.748476248804685
ATOXEN	dimethyl ether	46.35630802	46.42163735408883
VAZTOG	propane	19.55393964	19.543542500352387
ODODIW	ethylamine	58.35264965	58.24138718890914
VARRIP	methane	21.55523897	21.617726274640397
GAYFOD	isopropyl alcohol	46.31938189	46.298580361450085
SUKYIH	4,4-dimethyl-1-pentene	48.41032066	48.17334367195794
KAYBIX	propionitrile	41.93034486	41.855202422695115
VEJYUF01	acetaldehyde	43.37834115	43.38560495926511
RACZIG	methane	20.04333183	20.14066195119872
SENWOZ	methyl tert-butyl ether	57.89222318	57.85916670177752
NISCOJ	dimethyl ether	50.76795986	50.700199111151704
NUTQAV	dimethylamine	33.69696616	33.74950613071404
JIVFUQ	methyl tert-butyl ether	65.04078998	65.02841013594652
UBUMAH	propene	24.70474994	24.54691442602617
PAMVEG	ethene	29.40760746	29.419271145506173
TENLIJ	neopentane	57.560714399999995	57.52874354553721
QEFNAQ	4-methyl-1-hexene	61.47029799	61.49858703753513
IXODUV	2-pentene	44.53510889	44.72872595080945
HIFVOI	2,3-dimethylbutane	36.20473482	35.99377918613144
JOSNAG	3-methylpentane	44.39396386	44.39048726961748
AVIMOI	hydrogen cyanide	45.21798322	45.30572035209057
TETZID	methyl propyl ether	58.25864295	58.60854232982066
DAJHUS	ethene	31.32337549	31.19274639370746
CUTKOS	methane	22.68691207	22.618722642522858
LOQLEJ	2-pentene	69.08739631	68.80692478205931
UVAROZ	methyl propyl ether	67.40618054	67.63257449538001
LAWGIA	isopentane	27.22735251	27.125872480328507
IXOFAD	ethane	23.44979545	23.583839237100968
RURQEB	isobutane	32.31098592	32.522964850890844
QOJVAM	ethene	31.37870884	31.280839146100426
UTEWUM	neopentane	48.09774687	48.16280826763864
AMILUE	isopentane	57.379650500000004	57.68342558312766
VACFOV01	2,3-dimethylbutane	50.77716535	50.8878172299005
VAGTUU	isopentane	68.43702473	68.78923681552558
IBICON	dimethyl ether	30.42084335	30.305464040588678
KAXQIL	acetaldehyde	48.7862946	48.72342018998711
WONZOP	ethane	17.70013606	17.863391919504426
HAFQOW	dimethylamine	36.86963803	36.95527993049093
FUNBEW	methyl propyl ketone	62.60397918	62.76134319532881
TADCAE	isopentane	49.59653368	49.81909799838873
AVAQIX	propene	45.94596558	45.95369126390249
AFITIT	4-hexen-2-one	80.23200245	80.43773657152289
IXOFAD	4-methyl-4-penten-2-one	55.48340282	55.40296825520295
UXEQOE	ethene	36.5459679	36.46068906730139
YARKEJ	ethane	34.64984635	34.427181765106226
GUWDUY	ethene	28.08316115	28.088215326356465
LABJUV	dimethyl ether	40.8688541	40.91937580726534
VEJYUF02	isopentane	53.76544013	54.23086960340293
CEGWER	propionitrile	72.86168305	72.83191851431347
SAKRED	4,4-dimethyl-1-pentene	51.72321206	51.76876856306395
KEFBEE	methyl propyl ether	39.42512715	39.416223187078884
PEVQEO	4-methyl-1-hexene	34.22556434	34.24439995289252
PUQYAC	4-methyl-1-hexene	74.99468865	74.93650168555509
TECTUS	methane	18.97458431	18.987981249310135
QUGNOV	isopropyl alcohol	20.47779458	20.438587389930163
HIFTOG02	acetone	53.78748489	53.75039772865609
PELNEA01	dimethylamine	36.40426229	36.36110268514009
MOYYEF	2,3-dimethylbutane	59.03326653	59.07008931352409
KIXXOG	propyl alcohol	8.966963913999999	8.956420966412757
VEJYUF01	neopentane	54.60607746	54.56775034348268
RUCGOM	propane	40.31510114	40.54870285445484
EDUSIF	propene	18.69970673	18.655319091671533
GIMSIG	3-methylpentane	53.93852649	53.952451801659926
HEXNII	1,5-heptadiene	86.62200474	86.65214455102968
XINWUO	4-hexen-2-one	53.28210836	53.30746964850918
ESEVIH	acetonitrile	44.831080799999995	44.89060302221962
HIHGOW	acetonitrile	59.05093398	58.64365651398705
UVASAM	isopropyl alcohol	63.402033200000005	63.64229170074207
WONZOP	4-hexen-2-one	43.06020555	43.1291693939335
NEHZIK	acetaldehyde	34.91133953	34.95586272646181
YARYEV	propane	24.44588827	24.59382453676932
YAZFOW	methyl isopropyl ether	51.96665814	52.03217522974637
VONBIK	dimethylamine	52.03344295	52.118585000678266
HEZKIH	propyl alcohol	71.39336918	71.29624969726757
XIBZUF	ethene	24.01887516	24.19526598108429
ZARZAV	methyl isopropyl ether	85.1619848	85.00005781715036
GUFREF	methane	24.53901053	24.63304051569607
UNIGEE	3-methylpentane	31.2094227	31.156441178501694
XUWVEQ	acetonitrile	66.36033652	66.68106945942037
IXOFIL	dimethylamine	34.32780202	34.34396507892097
BENXUP	2-pentene	30.13771918	30.217491411563657
LAGNUE	acetone	45.62560774	45.61055943129495
FAGREM	methane	16.55012079	16.570824846767863
RUFMUA	isopropyl alcohol	55.13079457	55.08809926614684
ZISYAD	2-pentene	63.79605614	63.92031187141011
LUVTEC	acetone	41.99448597	41.74822948572062
BENXUP	4-methyl-4-penten-2-one	17.51378649	17.526298201306787
KEWZOD	propyl alcohol	67.93692713	67.57032315509517
QUQFIS	ethene	22.80600844	22.81241618600145
HEGJUZ	4-methyl-4-penten-2-one	75.36133829999999	75.36177961299462
RUMWUS	methyl tert-butyl ether	76.39692155	76.32980233737243
DOQGUM	dimethyl ether	55.95026928	56.00585226027243
LIFWEE	methane	20.33182701	20.363243982075183
KEWZOD	4,4-dimethyl-1-pentene	56.04367855	56.268832913725014
SAMLAV03	isopropyl alcohol	64.40779544	64.3504240119766
ILOJEZ	isopropyl alcohol	78.01118778	77.89762876717931
GIZJOP	2-pentene	51.87212912	51.84494566061928
WEMNAF	4-hexen-2-one	93.16067591	93.26206500026728
CESYEF01	propane	44.06162014	43.70100545488505
WIYFAM	propyl alcohol	41.86146397	41.71370783512169
QOMDUS	acetonitrile	34.47964581	34.49721206231215
BAEDTA01	4-methyl-1-hexene	87.01825613	87.03484607077804
NAKLIW	hydrogen cyanide	26.95413843	26.969646577443505
FIPXEJ	hydrogen cyanide	42.3466867	42.37205106406491
UXUZAP	4-methyl-1-hexene	67.29411023	67.4285348900253
XUNHAQ	dimethylamine	49.79951337	49.8263354379944
QOJVAM	propane	44.92319635	44.80549763687657
SENWIT	propene	20.40193081	20.23875732318843
YUKBIP01	isopentane	61.25018017	61.0800652683328
LOQLEJ	dimethylamine	50.81889266	50.863342073080595
XIDBUJ	acetaldehyde	51.17510833	51.25391494686673
LAGCED	2-pentene	44.46105025	44.93020082850785
SENWOZ	ethene	14.27028953	14.218811767512799
QIFLUO	ethane	31.26583961	31.146041191463926
PAPXUB	dimethylamine	53.8199692	53.92393054501142
BOJCIN	methyl isopropyl ether	52.43704511	52.498079509492406
HAFQOW	methane	17.82793241	17.809336649604806
KINHAS	4-hexen-2-one	75.59776335	75.84519368864629
SEFSOM	1,5-heptadiene	65.94068206	65.78987458091123
GEDLIM	propane	45.26551441	44.895061665699906
ICANEH	dimethyl ether	43.24271255	43.33755989928599
XEXMEU	methyl tert-butyl ether	46.19760329	46.17420742513589
FEZREJ	ethylamine	70.27617695	70.19721220134372
RAXDAX	propyl alcohol	11.9645393	11.988118330435888
DEYVUA	3-methylpentane	65.24823776	65.19832296382786
BENXUP	methane	23.22983502	23.161441824075368
REGLOG	ethylamine	50.16473854	50.21058379480668
FUNBIA	3-methylpentane	58.40748575	58.5046270602811
DIDDOK	propane	24.14497164	24.225806974168155
BEPMIU	acetonitrile	34.34743817	34.04660906119049
RUVMAX	4-hexen-2-one	94.53575016	94.64365043518545
XUYXAR	acetone	58.02866966	57.51003914350249
XADGAM	propene	47.06755747	47.49968473213165
ZERNAN	dimethylamine	52.20951548	52.17962357167826
XIMPOA	acetone	25.8594776	25.800111247301697
LAGCED	methane	16.66291894	16.771978531701585
WEBREC	neopentane	57.20888069	56.78369172465184
UVAROZ	isopentane	65.94610846	66.41484240607555
CICYIX	acetaldehyde	20.68263819	20.737119293254477
NUVWIL	3-methylpentane	41.80680046	41.7112085742967
ULOGIL	acetone	36.64495346	36.4935027042092
AVAQIX	isobutane	59.031477	58.83419428787595
MIBQAR	dimethylamine	21.41659369	21.49517448905933
YAZFOW	ethane	28.63660832	28.64999239199399
PIJJOI	isopropyl alcohol	69.7207865	69.57766561458222
TEDGOA	4-hexen-2-one	44.62121197	44.618105755780135
HAFQOW	methyl isopropyl ether	51.31738098	51.189021168976716
OSAXAI	acetone	55.01655603	54.94856865247921
UBACOR	4-methyl-1-hexene	81.67945467	81.86748291015435
KAVROQ	propyl alcohol	60.67718455	60.66959929065639
CUNWEO	acetone	61.67391263	61.77818869499381
LAWGEW	4-hexen-2-one	38.75018909	38.64417337430484
QUVDUH	acetaldehyde	74.37220369	74.19379915509204
QESYOD	ethene	23.52408009	23.685385215580812
XAWVUN	2,3-dimethylbutane	33.54733635	33.35830289394049
XAMDUM07	hydrogen cyanide	27.10200538	27.09128176593444
GUYLUI01	isopropyl alcohol	57.77054122	57.98205416119764
RIVDEF	isobutane	41.24433348	41.14116251711946
CISMAT01	1,5-heptadiene	69.13622767	69.06567941655751
AVIMOI	ethane	32.74267021	32.954421917881426
RIFDUG01	methyl propyl ether	61.25303701	61.16046065427527
TARWEO	ethene	22.59199925	22.607952565137868
PEVPUD	isopentane	25.04589481	24.9373435692878
FUNBEW	methyl tert-butyl ether	36.49793933	36.558264684067005
VUSKAW	propane	19.52373275	19.769671387111735
VUQKOI	methyl propyl ether	40.45812896	40.64012148425197
AMUCOB	dimethyl ether	37.27011992	37.31231725618761
WEBREC	2-pentene	62.80693929	62.9979127538904
IBUDOZ	isobutane	51.0803667	51.19532326603474
AMIMEP	propane	50.0623262	50.18916745697647
LIFWEE	acetaldehyde	48.64078092	48.529560421042916
PAMVEG	methyl propyl ketone	68.15619119	68.14284463050114
YEZFIU	propane	28.94070558	28.88834841548503
XINJAH	methyl isopropyl ether	59.82085781	59.85574236451611
YEGYIU	propene	8.61476753	8.557183245795496
MIKJAR	isopentane	69.94017541	69.82341722278314
FUNCEX	4-methyl-1-hexene	64.81008504	64.76972553119109
RIPNIP	acetonitrile	39.05985429	39.255437528997234
DUXZIG01	ethylamine	27.57543556	27.5370237033839
OVICUS	4,4-dimethyl-1-pentene	89.9666532	89.90727426725923
SAMLAV03	isopentane	54.46556179	54.48528673189685
TEDGOA	ethane	17.72492136	17.63533520493659
CESYEF01	isopropyl alcohol	48.88019574	48.919475454724825
YEGCUJ	acetaldehyde	52.09461136	52.11916439818103
DIDDOK	acetonitrile	28.52628802	28.722139288715894
RUMWUS	neopentane	61.73164044	61.3943384359784
RUMWUS	methyl isopropyl ether	69.67667688	70.01321396534205
NOCKUM	2-pentene	47.97637454	48.100968947328184
PIFPIE	acetaldehyde	44.44430704	44.436509037615615
YEGKOM	isobutane	30.15533163	30.36822683007626
PORVUO	4-methyl-4-penten-2-one	92.45862832	92.62024712761827
PUWCUF	acetone	65.53345762	65.47162552682512
SAMLAV03	acetone	71.19143059	70.93266531697243
TESGUU	methyl propyl ether	53.44316051	53.43215471451593
SENWIT	propane	21.534502399999997	21.658589252919064
FAKLOU	2,3-dimethylbutane	44.40375614	44.45201342255226
LEGGEK	dimethyl ether	100.66555240000001	100.46909008299986
LACJAC	acetonitrile	54.51665041	54.243502288698146
VONBIK	methyl tert-butyl ether	74.48811059999998	74.47092777959436
QUQFIS	acetonitrile	30.01425125	30.173714687739842
EDUSIF	methyl isopropyl ether	25.88218822	26.05254089191258
OFUYUL	2,3-dimethylbutane	63.13627533	62.929323685964356
KEXKEF	propene	6.820771334	7.043100275343736
MODNIC	ethene	19.12158205	19.110685445580522
TESHAB	2,3-dimethylbutane	46.00161554	45.87995285576511
GITWIQ	ethane	34.62422267	34.438377155562314
WIDZOA	propyl alcohol	54.94406546	55.14881492062562
COYTEQ	4-hexen-2-one	110.84095409999999	110.86867999532053
BUVXOG	isobutane	41.98539608	42.02655854119085
RAXCOK	ethane	22.3441874	22.20916911912749
YAZYEF	acetaldehyde	75.30317083	75.1832752549175
PIJJOI	propane	42.76633303	42.79630188984427
TEVZIE	2-pentene	50.84839229999999	50.84421239544036
XOVVEK	isopentane	48.44479291	48.614668510816344
ILOJEZ	isopentane	67.16921837	67.18421826605295
EDUSIF	propyl alcohol	24.52978633	24.442320775681555
SENWIT	acetone	49.74077685	49.8808293966124
NAKLIW	ethene	28.38195371	28.437651290850873
LASYOU	isopentane	44.49603284	44.55825839822952
VACFUB01	hydrogen cyanide	20.55604477	20.617807298788172
GUYMAP	propene	33.37167525	33.1610385196536
TADCAE	isobutane	44.73834775	44.59816807785848
ISOHEE	2-pentene	42.53164667	42.42800078797522
