MOF	molecule	H	predict
ISOHEE	methane	15.32818239	15.383275943167124
IBUDOZ	2-pentene	64.82965569	64.7265704876701
GUYLOC	2-pentene	46.55278102	46.44675469839079
AMILUE	4,4-dimethyl-1-pentene	49.57012927	49.610234719694404
AHOKIR01	ethane	19.00359721	19.038341669171484
QEVKOS	acetonitrile	49.81341963	49.891750266185134
PAPXUB	3-methylpentane	68.95694232	69.03324043337769
XUYXAR	isopentane	43.94905018	43.80816875517082
KEWZOD	isopentane	44.93281294	45.135304322609336
KIXXOG	propane	-20.72381362	-20.731377628861367
IBICAZ	methyl propyl ether	35.95673448	35.96622719588153
WALBOC02	1,5-heptadiene	57.91963002	57.90386878177914
RUFMUA	isopentane	24.9116197	24.52000840489591
SEFSOM	hydrogen cyanide	32.57557055	32.81422286502341
RAZYIC	neopentane	49.92011828	49.930425885391436
FEWGUL	isopentane	66.91320894	66.96215281167359
WALBOC	methane	25.56509214	25.492368334204535
NUVWIL	acetone	31.02595626	30.934315895862742
HUTTIA	methyl isopropyl ether	61.78499864	61.7658022605181
PORVUO	ethane	35.51302704	35.59011704377215
GUYLUI01	ethane	36.61240527	36.75054248316767
VAZTOG	methane	10.04094448	10.122138049893747
ISEQIH	propane	43.74930435	44.10688168504777
MIDRAT	isobutane	7.529092209	7.596439594255206
FUNBEW	ethane	27.6070213	27.718948535327065
GAYFOD	propane	37.27684199	37.104677996486494
QIFLUO	ethane	31.26583961	31.080760864845963
CUNWEO	methyl propyl ether	45.36349969	45.82824856397773
NUTQAV	methyl isopropyl ether	44.82903748	44.803963866830486
NIRDOI	propene	31.30656964	31.45194351100782
KAVROQ	propionitrile	46.19460945	46.34764452263208
FAQVEA	methyl isopropyl ether	38.61134606	38.57758683067966
ATOXEN	ethane	36.69674277	36.5884336392695
RURPEA	dimethylamine	57.58223532	57.54774799182303
LEGGEK	acetone	104.2309698	103.92449631714405
NISCOJ	acetonitrile	44.78821696	44.92668352541251
ECAHAT	propyl alcohol	38.17939514	38.06386329172334
XUNHAQ	dimethylamine	49.79951337	49.917032264268485
ZIKJIO	4-methyl-4-penten-2-one	57.676712699999996	57.801141938529845
HAZNON	3-methylpentane	74.78337678	74.89493825350094
QIFLUO	neopentane	9.484129416	10.098476798845814
QUQFIS	acetonitrile	30.01425125	30.106661070030402
ILOJEZ	dimethyl ether	52.53164823	52.58066946259045
AMIMEP	3-methylpentane	72.16466539	71.75567162826904
IMACZN01	hydrogen cyanide	36.33927489	36.42175111475876
PIJJOI	neopentane	60.69708592	60.62654416880601
IBICED	4,4-dimethyl-1-pentene	44.4837992	44.653842447025816
FIPWUY	4-methyl-4-penten-2-one	90.56932823	90.50987731997627
FUNCEX	4-methyl-1-hexene	64.81008504	64.81640254492055
YAZFOW	4-methyl-4-penten-2-one	73.46528324	73.5313193300637
NIRDOI	acetonitrile	39.84647172	39.57815452329739
UVUPOR	methyl tert-butyl ether	56.24283248	56.21754781936044
QUQFIS	isobutane	36.96811833	36.89130825365696
FAKLOU	dimethyl ether	28.45379315	28.495114690408606
QUQPOI	methane	18.16957029	18.191369118948924
NUTQEZ	ethane	21.98710226	21.689494251535507
RIPNIP	neopentane	52.91303758	52.86293562018322
XUNHAQ	methyl propyl ketone	77.98564539	77.94082559661166
EZABEN	methane	20.02108297	20.098682518879695
ZIDDIB	propyl alcohol	93.88078043	93.9829711350368
HUTTIA	ethane	43.04323318	43.20270772493281
ODIXEG	propionitrile	35.07722454	35.22220829135075
UVASAM	ethene	35.30451881	35.23345158150472
SENWOZ	propyl alcohol	55.64894971	55.65218499411813
KAVROQ	4,4-dimethyl-1-pentene	67.56460805	67.48827372479066
VEJYUF02	neopentane	55.30111333	55.30097581250603
ISEQIH	propionitrile	113.16516659999999	113.15681179753228
PASTOU	propionitrile	44.91911624	44.99245069937257
MIDRAT	3-methylpentane	3.4330656439999996	3.3853967389488817
IXUREZ	methyl isopropyl ether	78.30678647	77.80053704907769
ECIWUJ	propene	6.355133903	6.41687354968954
RIFDUG01	2-pentene	59.20566064	59.03930118010811
ELAFUT	acetone	61.77736294	61.98704051277432
HIHGOW	2-pentene	55.8283911	55.55478246985231
GUWDUY	acetonitrile	36.22819172	36.259287425704144
BARZAW	isobutane	46.96166143	46.774822345149445
SEFSOM	methane	17.92174475	18.06484754988557
YUGLES	methane	13.80317747	13.7100439161818
TADCAE	propane	51.67611759	52.07132266382992
OTAVOV	dimethyl ether	31.43686918	31.49096014244402
DEYVUA	isopropyl alcohol	48.08970978	48.032697508130816
NEVJEF	methyl isopropyl ether	56.92218002	57.24289908347689
ABUWOJ	ethene	28.34644071	28.334965521691224
XIBZUF	4-methyl-1-hexene	63.10253579	63.055121248040685
YEGKOM	propene	35.69590474	35.51510475671215
FUDQIF	propane	44.75181682	44.805601805644436
PEVQEO	neopentane	24.83707587	24.85516995785084
FERHAN	hydrogen cyanide	31.68081162	31.764181526586004
FECZAQ	4,4-dimethyl-1-pentene	53.07323411	53.16303526749657
PUSDOX	propene	30.9083462	30.961971252623815
SAKRED	ethane	22.26042444	22.208101744168065
BUVXOG	4-methyl-1-hexene	66.72329102	66.61268633773861
IBUDOZ	propane	45.35982418	45.39192574525043
YUJNOH	ethane	35.44691544	35.64983859177948
XEQRAO	acetonitrile	48.31813602	48.10195674605523
WIYFAM	1,5-heptadiene	48.49085186	48.26933515208787
UKUBIM	ethylamine	45.55222022	45.535164158415135
AMILUE	methyl propyl ketone	79.72083615	79.93044792102552
RAXDAX	hydrogen cyanide	47.95315422	47.98413912883766
RUCGOM	isobutane	44.95474901	44.78768705535105
PEVQEO	4,4-dimethyl-1-pentene	31.77753681	31.75150973952443
SERJUV	4-hexen-2-one	63.09934596	62.92408561820536
NAKLIW	ethane	31.36302508	31.366385340568165
MIBQAR	acetonitrile	24.83319106	24.80790919652908
KEXKEF	dimethylamine	3.091726369	3.1046662585026414
HEKTUO	2-pentene	60.14997212	60.293464561015114
FIRVEH	2-pentene	66.81494766	66.86619993123841
TEVZUQ	hydrogen cyanide	29.56361301	29.578406237248352
MATVAF	2-pentene	45.41849941	45.75776196169704
XEXLOD	acetone	44.82194121	44.49635477229316
SENWIT	acetonitrile	49.46913457	49.364936018856504
IQUNAJ	ethane	6.308110623999999	6.385156322680293
GEDLIM	3-methylpentane	70.59518807	70.59056273745972
EXEWAG	acetonitrile	37.46190649	37.45643696771864
XIDBUJ	isopropyl alcohol	67.6115379	67.53901316331212
DOGZIJ	ethene	27.17685333	27.18497486357471
HEGJUZ	methyl propyl ketone	70.18146391	70.2296339004206
GITWIQ	propene	43.05815748	43.37684521923277
HABRIN	methyl propyl ether	15.26214215	15.250221450800973
XEXMEU	isobutane	36.11315901	35.81019271438135
QESYOD	propyl alcohol	47.48215887	47.405621986305654
EBEMII	methyl tert-butyl ether	57.85556645	57.71135998563696
RATDAS02	ethylamine	51.22576891	51.232842053184946
BICDAU	acetone	33.941768100000004	33.9421831109961
IXISOX	ethene	31.54465929	31.54096527857973
BONWIL	acetone	7.280715636	7.469200482889546
PUWCUF	methyl tert-butyl ether	57.85560458	57.9774990975199
RELLAW	isopentane	49.94324609	50.44897371962684
FEZREJ	dimethylamine	70.27117483	70.11964704378927
IBICED	neopentane	33.62137963	33.61658594563119
AFITIT	propene	38.17976199	38.40192238297485
KEWZOD	dimethylamine	44.89402581	45.05158192215648
NUTQEZ	methyl isopropyl ether	44.2775894	44.33434083455197
OJICUG	isobutane	28.806410800000002	28.61415982611608
RIVDEF	isopentane	50.49168893	50.29060219406914
UVASAM	methyl isopropyl ether	65.09560207	65.01221155246772
VASKOR	propane	33.06493341	32.87550671768585
UBACOR	propane	45.07015782	44.90154661578553
ZARZAV	4-methyl-1-hexene	87.91686445	88.06928781700812
CUTKOS	2,3-dimethylbutane	69.27345720000001	69.67823272176736
XUNGOD	dimethylamine	53.83884426	53.76404221320836
DUXZIG01	isopropyl alcohol	29.38663048	29.388290628824258
VISTUM	methane	18.26314448	18.264167172745093
BUVXOG	4,4-dimethyl-1-pentene	65.08520519	65.20763538832333
ECAHAT	isobutane	33.29595739	33.60216416477575
PASKAX	acetonitrile	63.07086429	62.892354107418086
MIKJAR	2-pentene	68.92594848	68.91291877310057
DOGZIJ	propane	40.66149599	40.41060665567884
VONBIK	4-methyl-1-hexene	82.1852438	82.22567374853207
XEHTUB	ethylamine	52.85357853	52.852772890022635
XAMDUM07	methyl tert-butyl ether	60.44907862	60.44404051236699
UXEQOE	4-hexen-2-one	120.7238146	120.75930027808319
RACZIG	methyl propyl ketone	73.97851277	74.21306425849794
ZERQOE	4,4-dimethyl-1-pentene	36.44737436	36.34208437453978
MIDRAT	propionitrile	46.40771601	46.334888936236496
WIFBAQ	hydrogen cyanide	40.953616	41.04579222260305
FIJCUX	4-methyl-4-penten-2-one	58.53406896	58.69250557755837
FAPTOH	4-methyl-1-hexene	64.62836128	64.46757992881452
YUBFOR	methyl propyl ketone	51.94299841	52.08943660156054
SERJUV	methyl isopropyl ether	49.72136386	49.74576563302648
ZARZAV	ethane	36.25940287	36.77384445614492
MATVEJ	propionitrile	39.65583694	39.76235073766649
HAFQOW	methane	17.82793241	17.746194496614887
NIRDOI	acetaldehyde	35.90344249	36.06217779179269
FECZAQ	hydrogen cyanide	24.22620855	24.03145518211913
IYUJAO	1,5-heptadiene	82.63526858	82.86246546954723
WIDZOA	1,5-heptadiene	61.36116444	61.35090376148197
ERUFUS	4-methyl-4-penten-2-one	60.89065917	60.81832185410137
ECAHAT	acetone	36.90831885	36.69266816658087
YEGCUJ	3-methylpentane	50.77083325	50.65533746184172
KEFBEE	ethylamine	44.02586969	43.84618393575868
PEVPUD	methyl propyl ether	24.42559305	24.435620717507845
TESGOO	4,4-dimethyl-1-pentene	25.69063862	25.598725880776755
RAZYOI	isopropyl alcohol	41.06982077	41.07143803247108
IXISOX	4,4-dimethyl-1-pentene	70.52824229999999	70.34963095058825
OFORUX	1,5-heptadiene	85.21350867	85.18782135421786
AGARUW	methyl propyl ketone	73.64098694	73.46817646950456
XUYXAR	isopropyl alcohol	46.30335573	46.39433666670775
MAKXAZ	propionitrile	55.16443009	55.33931630537764
FUSWIA	propane	33.53469951	33.60559179383327
UXUZAP	methyl propyl ether	58.45883605	58.6967224377168
SERJUV	2,3-dimethylbutane	51.80135539	51.483390189674076
KAYBUJ	acetone	46.23194932	46.22869450331364
QIFLUO	methyl isopropyl ether	58.66548007	58.40815501738833
SENWOZ	neopentane	27.73732985	27.80920311361242
MIKJAR	2,3-dimethylbutane	78.69530256	78.69782412189767
BERFIP	isopropyl alcohol	15.48478211	15.478598302948049
IBICON	propionitrile	37.34461229	37.3449149631217
GIFKIP	4,4-dimethyl-1-pentene	-100.67036359999999	-100.44472803634116
FUSWIA	2,3-dimethylbutane	59.2431791	59.26071194683973
SENWIT	4,4-dimethyl-1-pentene	38.037865100000005	38.14997792391025
HEZKIH	4-methyl-1-hexene	77.54564231	77.41412416428638
IXOFEH	dimethyl ether	29.34950302	29.393835044694622
OJICUG	acetaldehyde	54.16696441	54.12485396885291
AMUCOB	propyl alcohol	31.83941866	31.856368888360784
TEVZEA	2,3-dimethylbutane	43.18065187	42.923286632609205
OSAXAI	hydrogen cyanide	37.84547569	37.69184354123625
VAZTOG	acetonitrile	23.404545600000002	23.537898029029915
LIFWOO	ethane	34.77970998	34.941504941033145
CISMAT01	acetonitrile	77.36901817	77.15845251281338
MIBQAR16	2,3-dimethylbutane	30.74215276	30.64570658107204
RURPEA	ethene	37.19608005	37.233392406252776
MUVGOA	ethane	38.46579413	38.66981566854799
GUFREF	dimethylamine	59.55562576	59.74550615177633
FUNBEW	methyl propyl ketone	62.60397918	62.81383896033532
NEVJEF	propene	36.1397429	36.01778457558579
BALMUW	dimethylamine	30.97652385	30.96051414493803
MADVUJ	1,5-heptadiene	83.89233693	83.75368433623854
SUKYIH	isopentane	41.91065892	41.695456852513935
QESYOD	propane	29.77466618	29.71586658402077
HABRIN	dimethyl ether	65.72064922	65.65251914912295
VAZTOG	acetaldehyde	23.672291100000002	23.637121081152753
GACQAE	propyl alcohol	44.30388794	44.41314535337565
GAYFUJ	propyl alcohol	49.71303433	49.739446065337894
WECJAR	acetone	61.89907822	61.92996262343059
KEXKEF	acetone	-22.03310837	-21.976186360940922
ECODEG	propene	45.17499046	44.924633684615436
YEKXET	3-methylpentane	53.57653041	53.635275124023536
OJICUG	propane	23.76565367	24.242405269186936
TERFUT	methyl isopropyl ether	46.50907839	46.4842624862973
SERKEG	dimethylamine	31.86026436	31.85016039873176
EZUCIM	propionitrile	53.70312814	53.82335439431876
FAKLOU	4-methyl-4-penten-2-one	53.02752774	53.014285628724345
HIMSAY	4-hexen-2-one	87.11549645	87.35747221784638
TESHAB	ethylamine	51.06825591	51.029301060790665
PUWCUF	isobutane	49.01835054	49.088108286883376
AMUCOB	propane	26.26057573	26.417103099999608
GUYLOC	1,5-heptadiene	60.30856681	60.337229003718285
PUQXUV	methyl propyl ketone	71.12321781	71.29665403762165
OJICUG	methyl tert-butyl ether	53.60871146	53.70810097806512
CUNWEO	4-methyl-4-penten-2-one	72.88280384	73.04655953720064
YUKBIP01	propene	38.49864769	38.30029977373621
SEFBOV	2-pentene	38.87281597	38.63534752552449
NEHZIK	ethane	24.91879347	24.724232092723426
EKOPOK	4-hexen-2-one	102.5634725	102.67345186712042
FIQCEN	4,4-dimethyl-1-pentene	46.258137	46.29519201747902
TENLIJ	dimethylamine	65.66529124	65.79604714067413
AFITIT	4,4-dimethyl-1-pentene	67.89317109999999	67.68561185555514
YAZYEF	hydrogen cyanide	58.92196678	58.89237552084815
FAPTIB	ethane	25.75402927	25.788595559550807
PASKAX	methyl propyl ketone	88.53617413	88.31819834053415
LAWGOG	dimethyl ether	19.84647376	19.94915732918753
KAYBUJ	hydrogen cyanide	24.05745556	24.083087606786208
YAZFOW	acetonitrile	50.98083274	50.94030241340841
REYCOP	acetone	43.27345226	43.3983161851311
JASNAT	3-methylpentane	74.19143823	74.17620439232415
GOMREG	4-hexen-2-one	128.5731751	128.56173914208475
AFITIT	methane	18.608567800000003	18.540871022396757
NOCKUM	ethene	22.81957511	22.74321401219638
GUYLUI	propyl alcohol	63.71882829	63.350216466824435
EZUCIM	3-methylpentane	65.3573812	65.33849853514279
HEZKIH	isobutane	48.13451719	48.23602740226084
QUJFUX	ethylamine	58.89518474	58.91605117678946
KAXQOR01	isopropyl alcohol	67.35288814	67.30783273968609
ZERNAN	acetone	48.71435154	48.99046210928829
NOCKUM	ethane	25.09394489	25.302578132394185
RUFMUA01	dimethyl ether	43.81366355	43.88301552281821
SAHYOQ04	acetaldehyde	24.19573067	24.168850478445215
EDADIX	methyl tert-butyl ether	53.27255458	53.41273160850282
XOKHAH	propane	11.77026547	12.00855006934182
VUQKOI	4-hexen-2-one	61.57373858	61.44333586509262
PEVQEO	acetone	36.55266938	36.58242089964825
HEXNII	isobutane	32.76551915	32.789860395455264
PASKAX	2,3-dimethylbutane	36.07405187	36.08899630545348
ZEDRAD	acetaldehyde	41.60359304	41.61343137291698
XEHTUB	ethane	33.12793091	33.30964479689277
ISEQIH	1,5-heptadiene	83.52603909999999	83.55759518763298
PUWCUF	methyl propyl ketone	82.82414547	82.89778043965437
VAGTUU	4,4-dimethyl-1-pentene	85.60171894	85.29526790453485
AHOKIR01	dimethyl ether	38.19253332	38.124731690762204
VUQKUO	propene	35.81959303	35.77151479232166
HAFQOW	4-hexen-2-one	67.29001823	67.26243844584995
KANDIO	methyl propyl ether	55.28903551	55.04997228136847
HAMJOW	isobutane	46.47785238	46.40162456065408
TOHYUL	acetone	51.42639856	51.42496906530243
BAEDTA01	propene	46.89800582	46.930393635607494
TETZID	propyl alcohol	72.16096769	71.78559852107574
MUVGOA	3-methylpentane	71.99889242	72.24274456984435
GUYMAP	ethene	24.8530342	25.01873181640557
UNIGEE	isopropyl alcohol	24.53855568	24.689205708321655
FECZAQ	ethane	23.25600259	23.12500450751256
RURQEB	methyl isopropyl ether	54.22720488	54.11111710893366
RIFDUG01	methane	19.61571656	19.732024413261367
MOCKEV	4-methyl-1-hexene	52.01953856	52.02402617363493
LASYOU	dimethyl ether	31.13447691	31.10900645514873
JAVNIE	1,5-heptadiene	60.68434984	60.72396086893129
GUYLOC	ethane	26.49026895	26.180239610435873
GUYLUI	acetonitrile	48.72531879	49.12297342540656
IBICAZ	isobutane	30.82164794	31.054900200050145
GIMVAA	propane	9.607380417	9.6605515023252
QUVDUH	isobutane	21.17219633	21.324956171156618
LACJAC	1,5-heptadiene	70.04988576	70.2181299769951
QARTEK	4-methyl-4-penten-2-one	67.39977748	67.2410252430166
FAKLOU	4,4-dimethyl-1-pentene	47.77515182	47.754596902320856
IXODUV	dimethylamine	34.35403669	34.423469932911964
YUBFOR	methyl propyl ether	43.23991668	42.978971196426905
QUQPOI	methyl isopropyl ether	52.85267773	53.227048148721494
XINJAH	4-hexen-2-one	78.92799594	78.8298011755304
OJICUG	acetonitrile	56.71584779	56.521589483457014
ERUFUS	propyl alcohol	66.49038893	66.29956921982314
NARTUX	methyl tert-butyl ether	57.63866562	57.77128612038905
XAWVUN	ethene	14.97332874	14.970529406507723
RATDAS02	3-methylpentane	43.82191078	44.02328693574988
FUDQIF	methane	26.61921238	26.606286446553135
RURQEB	methyl propyl ether	66.32927069	66.27403390887561
OFERUN02	neopentane	34.33613894	34.49766077406198
PAMVEG	4-methyl-1-hexene	71.26527376	71.22782025022585
QARTEK	4,4-dimethyl-1-pentene	33.27484532	33.540407619290235
GAXWEJ	4-hexen-2-one	90.04006864	89.82594649220533
GAYFOD	propyl alcohol	47.32636717	47.30925833455855
GIMVAA	dimethyl ether	21.74509666	21.77387881690612
IBICAZ	methyl tert-butyl ether	42.49343508	42.47597166003306
LELMIA01	4-hexen-2-one	90.09037997	90.21840109869929
XINWUO	neopentane	41.52409296	41.464448696766134
QUNMUI	propene	30.00985018	30.072165156458798
KOMHAW	neopentane	-17.16125784	-17.18236199719082
FAPTIB	dimethylamine	40.23019451	40.222234325500516
FAPTOH	propene	32.17962534	32.07978477957628
AMIMEP	4-hexen-2-one	101.27203540000001	101.18389635150317
DUBWON	2,3-dimethylbutane	64.80436388	64.61274880389023
FUNBOG	methyl propyl ketone	65.4336991	65.202673751736
GACQAE	methyl propyl ketone	58.19724651	58.23118162366194
XUNGUJ	neopentane	5.928543989	6.07159455990067
HIFVOI	3-methylpentane	39.54064382	39.53394019126752
PUQYAC	acetonitrile	48.15450915	48.21261916937147
NUTQAV	isopentane	40.3489711	40.36335999375617
BICDAU	4-methyl-1-hexene	45.07095013	45.01266598829017
VACFOV01	2,3-dimethylbutane	50.77716535	50.852242693503946
MOCKEV	2-pentene	40.77604512	40.91746643886637
NASCIV	4-hexen-2-one	-43.16740977	-43.203362138211126
PASKAX	dimethylamine	71.14414707	71.02825711770575
PIFPIE	2-pentene	50.76763306	50.5256357568618
HAMJOW	methyl isopropyl ether	59.54289845	59.25992608946696
KANDIO	isobutane	43.47379669	43.23913567425847
RIPNIP	4-methyl-1-hexene	68.21208588	68.366448733671
BEPPAP	methyl tert-butyl ether	40.68302411	40.765190764599566
BICDAU	2-pentene	35.31164405	35.25651323399166
IMACZN01	isopropyl alcohol	71.30034223	71.30051867219217
WIDZOA	propionitrile	50.28547989	50.376497098007114
EDADIX	ethene	31.80114615	31.7669110305763
LELMIA01	propionitrile	68.72251956	68.60672274312368
OHOLIH	4-methyl-4-penten-2-one	80.27819458	80.43243856928073
XINFUW	methyl tert-butyl ether	60.25347879	60.24206259411554
RAXCOK	propene	27.70232016	27.615229352458467
VARRIP	1,5-heptadiene	51.61787492	51.73272174480233
UTEWUM	dimethylamine	38.20415124	38.24568431735336
GUYLUI01	acetonitrile	49.94680157	49.801382621504146
YEGCUJ	neopentane	36.17192155	36.060757518028126
HIMSAY	ethylamine	54.85726679	54.96344233868799
UTEXAT	4-hexen-2-one	75.42030069	75.50759449797935
UXEQOE	acetaldehyde	78.43371056	78.41952050067434
KEFBEE	propane	29.13613628	29.43876256644748
XINFUW	dimethyl ether	42.93265175	42.82735481250576
ATOXEN	1,5-heptadiene	69.76747778	69.9026031103557
UVASAM	methane	25.12327032	25.14008027651376
MIBQAR16	propyl alcohol	27.62566402	27.568327896585235
WONZUV	4,4-dimethyl-1-pentene	45.26805988	45.42734252095716
YUKBIP01	acetone	47.6994343	47.67563971511904
LOFZUB	propane	56.25193742	56.16080955673867
BETGAK	methyl propyl ketone	78.7703566	78.91067995657856
ZESFUY	4-hexen-2-one	52.59661366	52.56462095020796
NADZEZ	acetonitrile	47.00652129	46.96673436688884
AVIMOI	methyl propyl ketone	86.92518498	86.84560791750356
BIBBUL	dimethyl ether	37.18219971	37.18371745955286
IXUREZ	2-pentene	59.97894517	60.32169568359354
VONBIK	2-pentene	59.86189655	60.05170466317682
ODIXEG	4-hexen-2-one	53.95978303	53.95718303306213
KAXQIL	methyl tert-butyl ether	77.06609764	77.03470392435642
CUMDIY	methane	23.98725215	23.99049060656635
MATVAF	methyl isopropyl ether	50.982373100000004	50.82568451114495
FUNCAT	1,5-heptadiene	65.06314512	64.87736903918443
FIJCUX	propyl alcohol	46.37443404	46.47010133756949
FIJCUX	4-methyl-1-hexene	60.15023655	60.11942709549362
LAWGUM	isobutane	23.09384307	22.994972296567084
KOMHAW	propane	47.68244004	47.913937552939124
IQUNAJ01	ethene	9.36613774	9.384970908715719
EKOPOK	methyl tert-butyl ether	104.6719603	104.62693207128608
AMILUE	isobutane	52.46362441	52.288808363988416
LOFZUB	4-hexen-2-one	119.4117367	119.34677114449478
MOYYEF	2-pentene	51.83873892	51.90857737218036
GACQAE	acetaldehyde	35.46136753	35.65710922639968
BOJCIN	methane	18.99570312	18.902044931887897
KINHAS	1,5-heptadiene	74.61905300000001	74.47086654201674
EDUSIF	dimethylamine	21.07236096	21.090926017827258
PAKXIK	2-pentene	54.05516893	54.17340672267803
XOVVIO	4-methyl-4-penten-2-one	48.47568155	48.438038419054074
XUNGUJ	isobutane	52.34159098	52.34777056276835
XOJWEZ	neopentane	9.272798372	9.231026891981728
TESGUU	dimethylamine	48.576612299999994	48.520169811885914
PUSDOX	isopentane	48.81799155	48.86318046239606
PAPXUB	methyl propyl ether	70.14620759	70.12143132891742
EKOPOK	propane	44.99074459	45.143090407691666
LACJAC	neopentane	-48.96660258	-48.403070800110555
QEVKOS	propionitrile	57.22902937	57.18485608126195
TENLIJ	isopropyl alcohol	85.48158611	85.22642449811659
EBEMII	hydrogen cyanide	36.70905173	36.467315770488526
BOJCIN	2,3-dimethylbutane	60.68884858	60.61026561695913
YUGLES	2,3-dimethylbutane	43.24646729	43.205026269838555
ZESFUY	propane	28.12645042	28.099061345684124
KAXQOR	isopentane	73.02891601	73.01659079443236
BALMUW01	propionitrile	45.45839134	45.481407704309035
QOKCID	4-methyl-1-hexene	90.52299019	90.55651543096099
XAMDUM07	4-hexen-2-one	48.05033401	47.97531599887261
SENWOZ	dimethylamine	44.33272642	44.233694140328424
ZESFUY	4-methyl-4-penten-2-one	51.46614802	51.49938505709842
FUNBOG	methyl propyl ether	51.84647047	52.152137665327125
TESHAB	propane	42.76866746	42.69963527081821
UVEXAV	dimethylamine	70.59051674	70.65421787701348
HEGJUZ	4,4-dimethyl-1-pentene	70.55822308	70.58903444304975
XOVVEK	2,3-dimethylbutane	49.97783969	49.86434814050304
QOJVAM	methyl propyl ether	66.08904629	65.9860222938472
XUWVEQ	ethylamine	82.41804144	82.31409905211397
KIYMAI	dimethylamine	57.29017492	57.2900076561714
KAXQIL	acetone	68.01455437	68.04636407306728
QUNMUI	acetaldehyde	28.696681199999997	28.70460712711835
TESHAB	4-methyl-4-penten-2-one	54.83495706	54.86437666417465
XUNHAQ	dimethyl ether	44.39827951	44.32373836141519
UBUMAH	4,4-dimethyl-1-pentene	49.43574656	49.313306252706866
SAHYOQ05	4-methyl-1-hexene	34.23235367	34.251205158528066
DOQGUM	methane	20.59442412	20.575944671577854
YEGKOM	acetonitrile	33.11099141	33.143715879563075
VAHSIH	4-hexen-2-one	113.69586240000001	113.84778152665895
UBACOR	4-methyl-4-penten-2-one	92.62954416	92.6242878385635
BEPMIU	propene	22.51032231	22.44989351151794
JIVFUQ	1,5-heptadiene	63.07498553	62.986413075535395
UVEXAV	ethylamine	85.60688127	85.55904618228153
SEHTEF	methyl propyl ketone	79.27482388	79.32161232748955
BEPPAP	4-methyl-4-penten-2-one	49.96858933	50.19821886477166
UWELIS	methane	18.37085231	18.361662418369917
UVASAM	acetaldehyde	51.39072793	51.51182409755342
LOQLEJ	neopentane	33.08565214	33.154619585339994
FIQCEN	1,5-heptadiene	49.665508700000004	49.7502946585481
XINFUW	4,4-dimethyl-1-pentene	54.82797591	54.96500637302615
ZEDRAD	propyl alcohol	-8.862754434	-8.848690079557167
FEFDAX	ethene	20.78808272	20.78212700138833
YUBFOR	isobutane	38.6195474	38.590723145560354
